day,week_day_name,country,city,brand,kitchen,provider,orders,gmv_nac,gmv_usd
46146.0,7.Sunday,COL,Barranquilla,01 AVOCALIA,32 BARRANQUILLA,DiDi,2.0,84100.0,21.03
46146.0,7.Sunday,COL,Barranquilla,01 AVOCALIA,32 BARRANQUILLA,Rappi,49.0,2356300.0,589.08
46146.0,7.Sunday,COL,Barranquilla,02 BOTTANIKO,32 BARRANQUILLA,DiDi,1.0,12900.0,3.23
46146.0,7.Sunday,COL,Barranquilla,02 BOTTANIKO,32 BARRANQUILLA,Rappi,1.0,61000.0,15.25
46146.0,7.Sunday,COL,Barranquilla,03 BRUNCH & MUNCH,32 BARRANQUILLA,DiDi,2.0,82600.0,20.65
46146.0,7.Sunday,COL,Barranquilla,03 BRUNCH & MUNCH,32 BARRANQUILLA,Rappi,29.0,1854700.0,463.68
46146.0,7.Sunday,COL,Barranquilla,04 BURRITOS & CO,32 BARRANQUILLA,DiDi,4.0,102500.0,25.63
46146.0,7.Sunday,COL,Barranquilla,04 BURRITOS & CO,32 BARRANQUILLA,Rappi,11.0,439500.0,109.88
46146.0,7.Sunday,COL,Barranquilla,05 CACEROLA,32 BARRANQUILLA,DiDi,1.0,12900.0,3.23
46146.0,7.Sunday,COL,Barranquilla,07 LA CUADRA,32 BARRANQUILLA,DiDi,8.0,397000.0,99.25
46146.0,7.Sunday,COL,Barranquilla,07 LA CUADRA,32 BARRANQUILLA,Rappi,29.0,1795300.0,448.83
46146.0,7.Sunday,COL,Barranquilla,110 MR BEAST BURGER,32 BARRANQUILLA,DiDi,18.0,904000.0,226.0
46146.0,7.Sunday,COL,Barranquilla,110 MR BEAST BURGER,32 BARRANQUILLA,Rappi,7.0,374900.0,93.73
46146.0,7.Sunday,COL,Barranquilla,117 LA PANQUEQUERIA,32 BARRANQUILLA,Rappi,7.0,316600.0,79.15
46146.0,7.Sunday,COL,Barranquilla,26 ALMUERZO DE LA CA,32 BARRANQUILLA,DiDi,3.0,87000.0,21.75
46146.0,7.Sunday,COL,Barranquilla,26 ALMUERZO DE LA CA,32 BARRANQUILLA,Rappi,2.0,51700.0,12.93
46146.0,7.Sunday,COL,Barranquilla,33 LA CUADRA DESAYUN,32 BARRANQUILLA,Rappi,1.0,24500.0,6.13
46146.0,7.Sunday,COL,Barranquilla,35 BRUNCH CLUB,32 BARRANQUILLA,DiDi,2.0,85500.0,21.38
46146.0,7.Sunday,COL,Barranquilla,352 BURRITOS & CO TU,32 BARRANQUILLA,Rappi,2.0,136700.0,34.18
46146.0,7.Sunday,COL,Barranquilla,353 LA CUADRA TURBO,32 BARRANQUILLA,Rappi,2.0,82300.0,20.58
46146.0,7.Sunday,COL,Barranquilla,359 GREEN HOUSE,32 BARRANQUILLA,DiDi,4.0,115000.0,28.75
46146.0,7.Sunday,COL,Barranquilla,359 GREEN HOUSE,32 BARRANQUILLA,Rappi,36.0,1529500.0,382.38
46146.0,7.Sunday,COL,Barranquilla,362 ÑAMGUCHERIA,32 BARRANQUILLA,DiDi,2.0,80000.0,20.0
46146.0,7.Sunday,COL,Barranquilla,362 ÑAMGUCHERIA,32 BARRANQUILLA,Rappi,11.0,615600.0,153.9
46146.0,7.Sunday,COL,Barranquilla,366 HOUSE OF SALADS,32 BARRANQUILLA,DiDi,3.0,110200.0,27.55
46146.0,7.Sunday,COL,Barranquilla,366 HOUSE OF SALADS,32 BARRANQUILLA,Rappi,4.0,135800.0,33.95
46146.0,7.Sunday,COL,Barranquilla,370 MONTEVERDE,32 BARRANQUILLA,Rappi,1.0,38900.0,9.73
46146.0,7.Sunday,COL,Barranquilla,380 BREAKFAST CLUB,32 BARRANQUILLA,DiDi,1.0,52400.0,13.1
46146.0,7.Sunday,COL,Barranquilla,380 BREAKFAST CLUB,32 BARRANQUILLA,Rappi,16.0,691800.0,172.95
46146.0,7.Sunday,COL,Barranquilla,381 DESAYU LA ABUELA,32 BARRANQUILLA,DiDi,7.0,324700.0,81.18
46146.0,7.Sunday,COL,Barranquilla,381 DESAYU LA ABUELA,32 BARRANQUILLA,Rappi,24.0,1448000.0,362.0
46146.0,7.Sunday,COL,Barranquilla,382 ALBA VEGE TURBO,32 BARRANQUILLA,Rappi,1.0,64900.0,16.23
46146.0,7.Sunday,COL,Barranquilla,386 LA CASA MEXICANA,32 BARRANQUILLA,DiDi,3.0,146200.0,36.55
46146.0,7.Sunday,COL,Barranquilla,386 LA CASA MEXICANA,32 BARRANQUILLA,Rappi,4.0,230500.0,57.63
46146.0,7.Sunday,COL,Barranquilla,387 THE EGG SPOT,32 BARRANQUILLA,DiDi,1.0,16500.0,4.13
46146.0,7.Sunday,COL,Barranquilla,387 THE EGG SPOT,32 BARRANQUILLA,Rappi,3.0,172900.0,43.23
46146.0,7.Sunday,COL,Barranquilla,388 FOODHUB,32 BARRANQUILLA,Rappi,1.0,57600.0,14.4
46146.0,7.Sunday,COL,Barranquilla,392 HONEST FOOD,32 BARRANQUILLA,Rappi,2.0,75000.0,18.75
46146.0,7.Sunday,COL,Barranquilla,392 MONTEVERDE TURB,32 BARRANQUILLA,Rappi,2.0,54400.0,13.6
46146.0,7.Sunday,COL,Barranquilla,393 EL EJECUTIVO,32 BARRANQUILLA,DiDi,1.0,37900.0,9.48
46146.0,7.Sunday,COL,Barranquilla,394 COCINA CONSCIENT,32 BARRANQUILLA,Rappi,1.0,56800.0,14.2
46146.0,7.Sunday,COL,Barranquilla,403 HONEST FOOD TURBO,32 BARRANQUILLA,Rappi,4.0,130000.0,32.5
46146.0,7.Sunday,COL,Barranquilla,405 BREAKFACLUB TURBO,32 BARRANQUILLA,Rappi,2.0,72400.0,18.1
46146.0,7.Sunday,COL,Barranquilla,420 DESGRANADOS & CO,32 BARRANQUILLA,Rappi,5.0,236800.0,59.2
46146.0,7.Sunday,COL,Barranquilla,423 DESAY TIERRITURB,32 BARRANQUILLA,Rappi,1.0,25900.0,6.48
46146.0,7.Sunday,COL,Barranquilla,429 SEÑOR BURRI TURB,32 BARRANQUILLA,Rappi,2.0,128100.0,32.03
46146.0,7.Sunday,COL,Barranquilla,44 SELVATIKO,32 BARRANQUILLA,DiDi,1.0,21900.0,5.48
46146.0,7.Sunday,COL,Barranquilla,448 DESAY COLOMBIANO,32 BARRANQUILLA,Rappi,1.0,31800.0,7.95
46146.0,7.Sunday,COL,Barranquilla,54 FOODOLOGY,32 BARRANQUILLA,Rappi,2.0,74700.0,18.68
46146.0,7.Sunday,COL,Barranquilla,57 PRET SANDWICH BIS,32 BARRANQUILLA,Rappi,3.0,89800.0,22.45
46146.0,7.Sunday,COL,Barranquilla,58 ALBA VEGETARIAN,32 BARRANQUILLA,DiDi,1.0,90900.0,22.73
46146.0,7.Sunday,COL,Barranquilla,58 ALBA VEGETARIAN,32 BARRANQUILLA,Rappi,4.0,116900.0,29.23
46146.0,7.Sunday,COL,Barranquilla,59 DEMBOW,32 BARRANQUILLA,Rappi,1.0,12900.0,3.23
46146.0,7.Sunday,COL,Barranquilla,66 MAÑANERO DIARIO,32 BARRANQUILLA,Rappi,3.0,209500.0,52.38
46146.0,7.Sunday,COL,Barranquilla,72 VICIO,32 BARRANQUILLA,Rappi,1.0,65500.0,16.38
46146.0,7.Sunday,COL,Barranquilla,82 CINNABON,32 BARRANQUILLA,DiDi,3.0,62300.0,15.58
46146.0,7.Sunday,COL,Barranquilla,82 CINNABON,32 BARRANQUILLA,Rappi,14.0,351800.0,87.95
46146.0,7.Sunday,COL,Barranquilla,83 SANDUCHES EL JEFE,32 BARRANQUILLA,DiDi,1.0,24400.0,6.1
46146.0,7.Sunday,COL,Barranquilla,83 SANDUCHES EL JEFE,32 BARRANQUILLA,Rappi,4.0,214400.0,53.6
46146.0,7.Sunday,COL,Barranquilla,88 CINNABON TURBO,32 BARRANQUILLA,Rappi,2.0,64700.0,16.18
46146.0,7.Sunday,COL,Barranquilla,93 SAN JERONIMO TURB,32 BARRANQUILLA,Rappi,2.0,57500.0,14.38
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,01 USAQUEN,DiDi,2.0,163700.0,40.93
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,01 USAQUEN,Rappi,27.0,1366500.0,341.63
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,02 PARQUE 93,DiDi,1.0,66800.0,16.7
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,02 PARQUE 93,Rappi,29.0,1405000.0,351.25
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,03 CHAPINERO,FoodologyPOS,1.0,39800.0,9.95
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,03 CHAPINERO,Rappi,34.0,1862600.0,465.65
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,06 COLINA,Rappi,34.0,1750900.0,437.73
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,08 ANDES,Rappi,16.0,731600.0,182.9
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,13 CHIA,Rappi,10.0,379400.0,94.85
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,15 ENGATIVA,Rappi,17.0,854300.0,213.58
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,36 VILLA DEL PRADO,Rappi,13.0,920700.0,230.18
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,38 KENNEDY,DiDi,1.0,79800.0,19.95
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,38 KENNEDY,Rappi,8.0,508300.0,127.08
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,45 VERAGUAS,Rappi,3.0,127700.0,31.93
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,50 CHICO,FoodologyPOS,12.0,319700.0,79.93
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,50 CHICO,Rappi,6.0,339400.0,84.85
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,65 CALLE 109,FoodologyPOS,7.0,598701.0,149.68
46146.0,7.Sunday,COL,Bogotá,01 AVOCALIA,65 CALLE 109,Rappi,32.0,1799700.0,449.93
46146.0,7.Sunday,COL,Bogotá,02 BOTTANIKO,01 USAQUEN,Rappi,1.0,66800.0,16.7
46146.0,7.Sunday,COL,Bogotá,02 BOTTANIKO,08 ANDES,DiDi,1.0,20000.0,5.0
46146.0,7.Sunday,COL,Bogotá,02 BOTTANIKO,36 VILLA DEL PRADO,Rappi,1.0,32700.0,8.18
46146.0,7.Sunday,COL,Bogotá,02 BOTTANIKO,38 KENNEDY,Rappi,1.0,53700.0,13.43
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,01 USAQUEN,DiDi,1.0,87200.0,21.8
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,01 USAQUEN,Rappi,15.0,1303100.0,325.78
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,02 PARQUE 93,Rappi,17.0,1055300.0,263.83
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,03 CHAPINERO,DiDi,2.0,72200.0,18.05
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,03 CHAPINERO,Rappi,20.0,1140900.0,285.23
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,06 COLINA,DiDi,1.0,52200.0,13.05
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,06 COLINA,Rappi,24.0,2094900.0,523.73
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,08 ANDES,DiDi,1.0,53400.0,13.35
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,08 ANDES,Rappi,12.0,555200.0,138.8
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,13 CHIA,Rappi,3.0,226200.0,56.55
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,15 ENGATIVA,DiDi,1.0,47700.0,11.93
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,15 ENGATIVA,Rappi,14.0,907300.0,226.83
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,36 VILLA DEL PRADO,Rappi,10.0,735700.0,183.93
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,38 KENNEDY,DiDi,1.0,51700.0,12.93
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,38 KENNEDY,Rappi,17.0,1308000.0,327.0
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,45 VERAGUAS,DiDi,1.0,30700.0,7.68
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,45 VERAGUAS,FoodologyPOS,1.0,94600.0,23.65
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,45 VERAGUAS,Rappi,7.0,529500.0,132.38
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,50 CHICO,Rappi,15.0,995200.0,248.8
46146.0,7.Sunday,COL,Bogotá,03 BRUNCH & MUNCH,65 CALLE 109,Rappi,16.0,1259800.0,314.95
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,01 USAQUEN,DiDi,6.0,472100.0,118.03
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,01 USAQUEN,Rappi,8.0,336300.0,84.08
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,02 PARQUE 93,DiDi,1.0,45700.0,11.43
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,02 PARQUE 93,Rappi,12.0,817600.0,204.4
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,03 CHAPINERO,DiDi,8.0,349500.0,87.38
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,03 CHAPINERO,Rappi,16.0,926600.0,231.65
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,06 COLINA,DiDi,4.0,392500.0,98.13
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,06 COLINA,Rappi,10.0,752200.0,188.05
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,08 ANDES,DiDi,10.0,551500.0,137.88
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,08 ANDES,Rappi,14.0,679000.0,169.75
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,13 CHIA,DiDi,5.0,313800.0,78.45
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,13 CHIA,Rappi,18.0,1255300.0,313.83
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,15 ENGATIVA,DiDi,7.0,323000.0,80.75
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,15 ENGATIVA,Rappi,4.0,231500.0,57.88
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,36 VILLA DEL PRADO,DiDi,8.0,420100.0,105.03
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,36 VILLA DEL PRADO,Rappi,7.0,665900.0,166.48
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,38 KENNEDY,DiDi,4.0,200400.0,50.1
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,38 KENNEDY,Rappi,8.0,495400.0,123.85
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,45 VERAGUAS,DiDi,6.0,374400.0,93.6
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,45 VERAGUAS,Rappi,6.0,296100.0,74.03
46146.0,7.Sunday,COL,Bogotá,04 BURRITOS & CO,65 CALLE 109,Rappi,11.0,744400.0,186.1
46146.0,7.Sunday,COL,Bogotá,05 CACEROLA,36 VILLA DEL PRADO,DiDi,2.0,71500.0,17.88
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,01 USAQUEN,DiDi,3.0,151900.0,37.98
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,01 USAQUEN,Rappi,6.0,529500.0,132.38
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,02 PARQUE 93,DiDi,4.0,206400.0,51.6
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,02 PARQUE 93,Rappi,9.0,571600.0,142.9
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,03 CHAPINERO,DiDi,5.0,207800.0,51.95
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,03 CHAPINERO,Rappi,7.0,456300.0,114.08
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,06 COLINA,DiDi,7.0,599600.0,149.9
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,06 COLINA,Rappi,11.0,744800.0,186.2
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,08 ANDES,DiDi,8.0,439900.0,109.98
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,08 ANDES,Rappi,5.0,283400.0,70.85
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,13 CHIA,DiDi,4.0,196300.0,49.08
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,13 CHIA,Rappi,3.0,184400.0,46.1
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,15 ENGATIVA,DiDi,2.0,81000.0,20.25
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,15 ENGATIVA,Rappi,13.0,859300.0,214.83
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,36 VILLA DEL PRADO,DiDi,9.0,586200.0,146.55
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,36 VILLA DEL PRADO,Rappi,6.0,509700.0,127.43
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,38 KENNEDY,DiDi,1.0,35500.0,8.88
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,38 KENNEDY,Rappi,4.0,304900.0,76.23
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,45 VERAGUAS,DiDi,6.0,494100.0,123.53
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,45 VERAGUAS,Rappi,5.0,310400.0,77.6
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,65 CALLE 109,DiDi,7.0,325400.0,81.35
46146.0,7.Sunday,COL,Bogotá,07 LA CUADRA,65 CALLE 109,Rappi,6.0,324700.0,81.18
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,01 USAQUEN,DiDi,20.0,1372100.0,343.03
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,01 USAQUEN,Rappi,2.0,143400.0,35.85
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,02 PARQUE 93,DiDi,23.0,1291300.0,322.83
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,02 PARQUE 93,Rappi,8.0,414300.0,103.58
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,03 CHAPINERO,DiDi,17.0,925300.0,231.33
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,03 CHAPINERO,Rappi,2.0,77400.0,19.35
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,06 COLINA,DiDi,15.0,708900.0,177.23
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,06 COLINA,Rappi,9.0,566300.0,141.58
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,08 ANDES,DiDi,15.0,960900.0,240.23
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,08 ANDES,Rappi,10.0,728100.0,182.03
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,13 CHIA,DiDi,14.0,808800.0,202.2
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,13 CHIA,Rappi,3.0,302000.0,75.5
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,15 ENGATIVA,DiDi,30.0,1633900.0,408.48
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,15 ENGATIVA,Rappi,8.0,539600.0,134.9
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,36 VILLA DEL PRADO,DiDi,22.0,1268700.0,317.18
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,36 VILLA DEL PRADO,Rappi,9.0,619300.0,154.83
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,38 KENNEDY,DiDi,30.0,1748200.0,437.05
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,38 KENNEDY,Rappi,4.0,166700.0,41.68
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,45 VERAGUAS,DiDi,16.0,1042500.0,260.63
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,45 VERAGUAS,Rappi,4.0,318100.0,79.53
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,65 CALLE 109,DiDi,2.0,75000.0,18.75
46146.0,7.Sunday,COL,Bogotá,110 MR BEAST BURGER,65 CALLE 109,Rappi,7.0,587500.0,146.88
46146.0,7.Sunday,COL,Bogotá,1117 ALMZ LA CASA TU,38 KENNEDY,Rappi,1.0,44300.0,11.08
46146.0,7.Sunday,COL,Bogotá,113 QUE CHICKEN,01 USAQUEN,Rappi,2.0,209700.0,52.43
46146.0,7.Sunday,COL,Bogotá,113 QUE CHICKEN,02 PARQUE 93,Rappi,1.0,43900.0,10.98
46146.0,7.Sunday,COL,Bogotá,113 QUE CHICKEN,08 ANDES,Rappi,1.0,92800.0,23.2
46146.0,7.Sunday,COL,Bogotá,113 QUE CHICKEN,38 KENNEDY,Rappi,1.0,54500.0,13.63
46146.0,7.Sunday,COL,Bogotá,114 MR BEAST TURBO,01 USAQUEN,Rappi,1.0,37500.0,9.38
46146.0,7.Sunday,COL,Bogotá,114 MR BEAST TURBO,38 KENNEDY,Rappi,13.0,787200.0,196.8
46146.0,7.Sunday,COL,Bogotá,114 MR BEAST TURBO,65 CALLE 109,Rappi,8.0,512600.0,128.15
46146.0,7.Sunday,COL,Bogotá,116 AVOCALIA DESAYUN,50 CHICO,Rappi,1.0,34400.0,8.6
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,01 USAQUEN,Rappi,1.0,20900.0,5.23
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,02 PARQUE 93,DiDi,1.0,18900.0,4.73
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,02 PARQUE 93,Rappi,4.0,195100.0,48.78
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,03 CHAPINERO,DiDi,2.0,72300.0,18.08
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,03 CHAPINERO,Rappi,4.0,120300.0,30.08
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,06 COLINA,Rappi,5.0,216500.0,54.13
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,08 ANDES,Rappi,2.0,79900.0,19.98
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,15 ENGATIVA,DiDi,3.0,154400.0,38.6
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,15 ENGATIVA,Rappi,3.0,119000.0,29.75
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,36 VILLA DEL PRADO,Rappi,1.0,53300.0,13.33
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,38 KENNEDY,Rappi,1.0,50800.0,12.7
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,45 VERAGUAS,DiDi,1.0,85400.0,21.35
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,45 VERAGUAS,Rappi,1.0,43000.0,10.75
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,50 CHICO,Rappi,1.0,127400.0,31.85
46146.0,7.Sunday,COL,Bogotá,117 LA PANQUEQUERIA,65 CALLE 109,Rappi,1.0,34500.0,8.63
46146.0,7.Sunday,COL,Bogotá,14 BURGER LANE,03 CHAPINERO,DiDi,1.0,25900.0,6.48
46146.0,7.Sunday,COL,Bogotá,205 FROST,03 CHAPINERO,Rappi,1.0,12900.0,3.23
46146.0,7.Sunday,COL,Bogotá,205 FROST,15 ENGATIVA,DiDi,1.0,37400.0,9.35
46146.0,7.Sunday,COL,Bogotá,205 FROST,36 VILLA DEL PRADO,Rappi,1.0,30900.0,7.73
46146.0,7.Sunday,COL,Bogotá,205 FROST,45 VERAGUAS,Rappi,1.0,25900.0,6.48
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,01 USAQUEN,DiDi,5.0,180500.0,45.13
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,01 USAQUEN,Rappi,1.0,43800.0,10.95
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,02 PARQUE 93,DiDi,5.0,146100.0,36.53
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,03 CHAPINERO,DiDi,1.0,20900.0,5.23
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,06 COLINA,DiDi,2.0,73900.0,18.48
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,08 ANDES,DiDi,3.0,67500.0,16.88
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,13 CHIA,DiDi,3.0,71600.0,17.9
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,15 ENGATIVA,DiDi,1.0,20900.0,5.23
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,15 ENGATIVA,Rappi,1.0,23900.0,5.98
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,36 VILLA DEL PRADO,DiDi,3.0,84500.0,21.13
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,38 KENNEDY,DiDi,1.0,20900.0,5.23
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,38 KENNEDY,Rappi,1.0,22800.0,5.7
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,45 VERAGUAS,DiDi,1.0,22900.0,5.73
46146.0,7.Sunday,COL,Bogotá,26 ALMUERZO DE LA CA,65 CALLE 109,DiDi,1.0,20900.0,5.23
46146.0,7.Sunday,COL,Bogotá,27 DESAYUNO MI TIERR,03 CHAPINERO,Rappi,3.0,220900.0,55.23
46146.0,7.Sunday,COL,Bogotá,27 DESAYUNO MI TIERR,15 ENGATIVA,DiDi,1.0,38800.0,9.7
46146.0,7.Sunday,COL,Bogotá,27 DESAYUNO MI TIERR,15 ENGATIVA,Rappi,1.0,62000.0,15.5
46146.0,7.Sunday,COL,Bogotá,27 DESAYUNO MI TIERR,36 VILLA DEL PRADO,DiDi,2.0,90000.0,22.5
46146.0,7.Sunday,COL,Bogotá,27 DESAYUNO MI TIERR,38 KENNEDY,DiDi,1.0,12900.0,3.23
46146.0,7.Sunday,COL,Bogotá,29 SEÑOR BURRITO,03 CHAPINERO,Rappi,1.0,60800.0,15.2
46146.0,7.Sunday,COL,Bogotá,29 SEÑOR BURRITO,06 COLINA,Rappi,1.0,32800.0,8.2
46146.0,7.Sunday,COL,Bogotá,29 SEÑOR BURRITO,08 ANDES,DiDi,1.0,12900.0,3.23
46146.0,7.Sunday,COL,Bogotá,29 SEÑOR BURRITO,13 CHIA,DiDi,1.0,84400.0,21.1
46146.0,7.Sunday,COL,Bogotá,29 SEÑOR BURRITO,38 KENNEDY,DiDi,1.0,14900.0,3.73
46146.0,7.Sunday,COL,Bogotá,29 SEÑOR BURRITO,65 CALLE 109,Rappi,1.0,23500.0,5.88
46146.0,7.Sunday,COL,Bogotá,33 LA CUADRA DESAYUN,01 USAQUEN,Rappi,1.0,22400.0,5.6
