sheet_name,country,city,kitchen_id,sku,name,product,mep_classification,suggested_units
Engativa,COL,,15 ENGATIVA,130,Arandanos,Arandanos,,300.0
Engativa,COL,,15 ENGATIVA,181,Kale,Kale,,200.0
Engativa,COL,,15 ENGATIVA,243,Sorbet de acai,Sorbet de acai,,640.0
Engativa,COL,,15 ENGATIVA,228,Queso Doble Crema,Queso Doble Crema,,1200.0
Engativa,COL,,15 ENGATIVA,229,Queso Feta,Queso Feta,,300.0
Engativa,COL,,15 ENGATIVA,5511,Queso cheddar tajadas UN,Queso cheddar tajadas UN,Madre,189.0
Engativa,COL,,15 ENGATIVA,253,Tortilla De Harina,Tortilla De Harina,,29.0
Engativa,COL,,15 ENGATIVA,159,Croissant Grande,Croissant Grande,Madre,89.0
Engativa,COL,,15 ENGATIVA,2952,Arroz Achiotado,Arroz Achiotado,,4800.0
Engativa,COL,,15 ENGATIVA,5091,Limonada (con base limonada),Limonada (con base limonada),,6600.0
Engativa,COL,,15 ENGATIVA,283,Frijoles Negros,Frijoles Negros,,2470.0
Engativa,COL,,15 ENGATIVA,269,Arroz Integral Cocido,Arroz Integral Cocido,,2375.0
Engativa,COL,,15 ENGATIVA,464,Mezcla Pancakes Tradicionales Lista,Mezcla Pancakes Tradicionales Lista,Madre,5600.0
Engativa,COL,,15 ENGATIVA,5082,Carne Chilli,Carne Chilli,,1700.0
Engativa,COL,,15 ENGATIVA,4938,Pollo a las Hierbas,Pollo a las Hierbas,,1300.0
Engativa,COL,,15 ENGATIVA,295,Papa Calentada,Papa Calentada,,1100.0
Engativa,COL,,15 ENGATIVA,282,Frijol Paisa,Frijol Paisa,,1000.0
Engativa,COL,,15 ENGATIVA,297,Platano Frito,Platano Frito,,1000.0
Engativa,COL,,15 ENGATIVA,296,Pico de Gallo,Pico de Gallo,,900.0
Engativa,COL,,15 ENGATIVA,5094,Cerdo Desmechado,Cerdo Desmechado,,1600.0
Engativa,COL,,15 ENGATIVA,5920,Pollo  BBQ,Pollo  BBQ,,700.0
Engativa,COL,,15 ENGATIVA,2730,Emulsion Alioli,Emulsion Alioli,Madre,2000.0
Engativa,COL,,15 ENGATIVA,288,Hummus De Garbanzos,Hummus De Garbanzos,,1400.0
Engativa,COL,,15 ENGATIVA,323,Yogur griego Preparado,Yogur griego Preparado,,500.0
Engativa,COL,,15 ENGATIVA,319,Vinagreta Libanesa,Vinagreta Libanesa,,400.0
Engativa,COL,,15 ENGATIVA,277,Vinagreta Cesar,Vinagreta Cesar,,400.0
Engativa,COL,,15 ENGATIVA,5630,Maíz salteado.,Maíz salteado.,,300.0
Engativa,COL,,15 ENGATIVA,5093,Tocineta producción,Tocineta producción,,300.0
Engativa,COL,,15 ENGATIVA,4816,Pasta Integral Cocida,Pasta Integral Cocida,,600.0
Engativa,COL,,15 ENGATIVA,306,Salsa Criolla Produccion,Salsa Criolla Produccion,,150.0
Engativa,COL,,15 ENGATIVA,5032,cebolla asada Mr.Beast,cebolla asada Mr.Beast,,1232.0
Engativa,COL,,15 ENGATIVA,4811,Quinoa especiada,Quinoa especiada,,144.0
Engativa,COL,,15 ENGATIVA,320,Vinagreta de Jalapenos Mexicanos,Vinagreta de Jalapenos Mexicanos,,200.0
Engativa,COL,,15 ENGATIVA,318,Vinagreta de Pesto de Genoa,Vinagreta de Pesto de Genoa,,100.0
Engativa,COL,,15 ENGATIVA,465,Mezcla Pancakes Avena Lista,Mezcla Pancakes Avena Lista,,600.0
Engativa,COL,,15 ENGATIVA,4823,Hummus de Pimenton,Hummus de Pimenton,,200.0
Engativa,COL,,15 ENGATIVA,4818,Brocoli Rostizado,Brocoli Rostizado,,200.0
Engativa,COL,,15 ENGATIVA,5206,Coleslaw la cosmica,Coleslaw la cosmica,,300.0
Engativa,COL,,15 ENGATIVA,316,Vinagreta Balsamica de Modena,Vinagreta Balsamica de Modena,,200.0
Engativa,COL,,15 ENGATIVA,321,Vinagreta Mediterranea,Vinagreta Mediterranea,,200.0
Engativa,COL,,15 ENGATIVA,1283,Cebolla Encurtida Picante,Cebolla Encurtida Picante,,300.0
Engativa,COL,,15 ENGATIVA,4991,Mezcla Tostadas Francesas Nueva,Mezcla Tostadas Francesas Nueva,,200.0
Engativa,COL,,15 ENGATIVA,275,Crutones Zatahar,Crutones Zatahar,,200.0
Engativa,COL,,15 ENGATIVA,1240,Salsa Pizza,Salsa Pizza,,200.0
Engativa,COL,,15 ENGATIVA,5517,Totopos triturados,Totopos triturados,,200.0
Engativa,COL,,15 ENGATIVA,3609,Carne Smashed 80gr,Carne Smashed 80gr,,64.0
Engativa,COL,,15 ENGATIVA,4918,Pollo Ensalada,Pollo Ensalada,,8.0
Engativa,COL,,15 ENGATIVA,284,Galletas De Parmesano,Galletas De Parmesano,,42.0
Engativa,COL,,15 ENGATIVA,3481,Galleta de Chunks de Chocolate PROD,Galleta de Chunks de Chocolate PROD,,4.0
Engativa,COL,,15 ENGATIVA,3482,Galleta Oreo PROD,Galleta Oreo PROD,,3.0
Engativa,COL,,15 ENGATIVA,3483,Galleta Red Velvet Choc Blanco PROD,Galleta Red Velvet Choc Blanco PROD,Madre,9.0
Engativa,COL,,15 ENGATIVA,3484,Galleta Avena Frutos Rojos,Galleta Avena Frutos Rojos,,3.0
Engativa,COL,,15 ENGATIVA,3485,Galleta Nueces Choc Blanco,Galleta Nueces Choc Blanco,,0.0
Engativa,COL,,15 ENGATIVA,3486,Galleta Nutella y Nueces PROD,Galleta Nutella y Nueces PROD,,0.0
Engativa,COL,,15 ENGATIVA,3488,Galleta Doble Chocolate PROD,Galleta Doble Chocolate PROD,,0.0
Engativa,COL,,15 ENGATIVA,3623,Cubierta Queso Crema,Cubierta Queso Crema,Madre,1300.0
Engativa,COL,,15 ENGATIVA,3002,Mezcla de Aceite Y Mantequilla (Produccion),Mezcla de Aceite Y Mantequilla (Produccion),Madre,1700.0
Engativa,COL,,15 ENGATIVA,3632,PROD Minibon de Canela,PROD Minibon de Canela,Madre,20.0
Engativa,COL,,15 ENGATIVA,307,Salsa Frutos Rojos,Salsa Frutos Rojos,,300.0
Engativa,COL,,15 ENGATIVA,713,⭕️Caja Lunch,⭕️Caja Lunch,Madre,47.0
Engativa,COL,,15 ENGATIVA,3576,Flores dia de la Madre,Flores dia de la Madre,Madre,19.0
Engativa,COL,,15 ENGATIVA,119,⚠️Aceite De Girasol,⚠️Aceite De Girasol,Madre,1300.0
Engativa,COL,,15 ENGATIVA,172,Huevo Tipo AA,Huevo Tipo AA,Madre,246.0
Engativa,COL,,15 ENGATIVA,550,⭕️Bolsa Pan Generica,⭕️Bolsa Pan Generica,Madre,24.0
Engativa,COL,,15 ENGATIVA,237,Sal,Sal,Madre,1300.0
Engativa,COL,,15 ENGATIVA,6078,Mezcla líquida pancakes de choclo,Mezcla líquida pancakes de choclo,Madre,300.0
Engativa,COL,,15 ENGATIVA,432,Empaque Vinagreta,Empaque Vinagreta,Madre,48.0
Engativa,COL,,15 ENGATIVA,604,Jugo de Naranja,Jugo de Naranja,Madre,100.0
Engativa,COL,,15 ENGATIVA,5003,Porcion de fruta,Porcion de fruta,Madre,50.0
Engativa,COL,,15 ENGATIVA,118,Croissant Huevo Jamon y Queso,Croissant Huevo Jamon y Queso,Madre,43.0
Engativa,COL,,15 ENGATIVA,5045,Mini pancakes tradicionales SIN fresa,Mini pancakes tradicionales SIN fresa,Madre,24.0
Engativa,COL,,15 ENGATIVA,2604,Caja Especial B&M,Caja Especial B&M,Madre,23.0
Engativa,COL,,15 ENGATIVA,384,Tenedor Y Cuchillo,Tenedor Y Cuchillo,Madre,83.0
Engativa,COL,,15 ENGATIVA,6273,Pancakes de choclo,Pancakes de choclo,Madre,3.0
Engativa,COL,,15 ENGATIVA,5022,Minibon canela,Minibon canela,Madre,18.0
Engativa,COL,,15 ENGATIVA,3799,Galleta Red Velvet Choc Blanco Individual Vicio,Galleta Red Velvet Choc Blanco Individual Vicio,Madre,4.0
Engativa,COL,,15 ENGATIVA,3597,Flores 🌹,Flores 🌹,Madre,19.0
Engativa,COL,,15 ENGATIVA,6343,COMBO INDIVIDUAL PANCAKES CHOCLO,COMBO INDIVIDUAL PANCAKES CHOCLO,Madre,2.0
Engativa,COL,,15 ENGATIVA,6344,COMBO INDIVIDUAL MINIBON,COMBO INDIVIDUAL MINIBON,Madre,18.0
Engativa,COL,,15 ENGATIVA,6345,COMBO INDIVIDUAL GALLETA,COMBO INDIVIDUAL GALLETA,Madre,3.0
Engativa,COL,,15 ENGATIVA,6346,COMBO ESPECIAL CON FLORES,COMBO ESPECIAL CON FLORES,Madre,19.0
Engativa,COL,,15 ENGATIVA,6348,COMBO ESPECIAL SIN FLORES,COMBO ESPECIAL SIN FLORES,Madre,4.0
Engativa,COL,,15 ENGATIVA,63.0,Pancakes Tradicionales,Pancakes Tradicionales,Alistar,5.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,1904,Papas pre Fritas,Papas pre Fritas,,10440
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,287,Guacamole,Guacamole,,1500.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5270,Mix de lechugas,Mix de lechugas,,700.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,246,Syrup,Syrup,Madre,3600.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,127,Almendra Fileteada,Almendra Fileteada,,315.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,1726,pepinillo en conserva,pepinillo en conserva,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3510,Jar de Oreo PROD,Jar de Oreo PROD,,3.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3511,Jar de Limon PROD,Jar de Limon PROD,,4.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3512,Jar de Chocolate PROD,Jar de Chocolate PROD,,3.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3513,Jar 3 Leches PROD,Jar 3 Leches PROD,,4.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3514,Jar de Tiramisu PROD,Jar de Tiramisu PROD,,4.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,286,Granola,Granola,,400.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,180,Jugo de Naranja Bolsa Lt,Jugo de Naranja Bolsa Lt,Madre,15900.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,179,Jugo de Mandarina Bolsa Lt,Jugo de Mandarina Bolsa Lt,,2100.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,175,Jamon De Cerdo,Jamon De Cerdo,Madre,3180.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,150,Chorizo Santarrosano,Chorizo Santarrosano,,1120.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5594,Res desmechada.,Res desmechada.,,1100.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,2573,Tapa bowl kraft mini,Tapa bowl kraft mini,Madre,32.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3116,Tapa Botella 300ml,Tapa Botella 300ml,Madre,82.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,441,Botella 300 ml,Botella 300 ml,Madre,82.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,459,Porta hamburguesa,Porta hamburguesa,Madre,15.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,545,Bowl Mini,Bowl Mini,Madre,32.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,2600,Caja B&M,Caja B&M,Madre,28.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,491,Servilletas,Servilletas,Madre,260.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,250,Tomate Chonto,Tomate Chonto,,5300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,123,Aguacate Papelillo,Aguacate Papelillo,,1000.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,184,Lechuga Batavia,Lechuga Batavia,,1600.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,215,Pepino Cohombro,Pepino Cohombro,,1200.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,221,Pina Golden,Pina Golden,Madre,4600.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,210,Papaya Maradol,Papaya Maradol,Madre,2600.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,137,Banano Criollo,Banano Criollo,,500.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,164,Fresas,Fresas,,900.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,151,Cilantro Patirojo,Cilantro Patirojo,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,163,Espinaca,Espinaca,,720.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,146,Cebolla Roja,Cebolla Roja,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,185,Lechuga Romana,Lechuga Romana,,500.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,249,Tomate Cherry,Tomate Cherry,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,145,Cebolla Larga Junca,Cebolla Larga Junca,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,130,Arandanos,Arandanos,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,181,Kale,Kale,,200.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,243,Sorbet de acai,Sorbet de acai,,640.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,228,Queso Doble Crema,Queso Doble Crema,,1900.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,229,Queso Feta,Queso Feta,,400.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5511,Queso cheddar tajadas UN,Queso cheddar tajadas UN,Madre,184.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,253,Tortilla De Harina,Tortilla De Harina,,54.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,159,Croissant Grande,Croissant Grande,Madre,50.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,2952,Arroz Achiotado,Arroz Achiotado,,7300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5091,Limonada (con base limonada),Limonada (con base limonada),,7800.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,283,Frijoles Negros,Frijoles Negros,,4160.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,269,Arroz Integral Cocido,Arroz Integral Cocido,,3750.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,464,Mezcla Pancakes Tradicionales Lista,Mezcla Pancakes Tradicionales Lista,Madre,6700.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5082,Carne Chilli,Carne Chilli,,2000.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,4938,Pollo a las Hierbas,Pollo a las Hierbas,,2600.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,295,Papa Calentada,Papa Calentada,,1600.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,282,Frijol Paisa,Frijol Paisa,,1000.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,297,Platano Frito,Platano Frito,,1500.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,296,Pico de Gallo,Pico de Gallo,,1400.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5094,Cerdo Desmechado,Cerdo Desmechado,,2300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5920,Pollo  BBQ,Pollo  BBQ,,1300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,2730,Emulsion Alioli,Emulsion Alioli,Madre,2300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,288,Hummus De Garbanzos,Hummus De Garbanzos,,2100.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,323,Yogur griego Preparado,Yogur griego Preparado,,700.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,319,Vinagreta Libanesa,Vinagreta Libanesa,,500.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,277,Vinagreta Cesar,Vinagreta Cesar,,600.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5630,Maíz salteado.,Maíz salteado.,,600.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5093,Tocineta producción,Tocineta producción,,400.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,4816,Pasta Integral Cocida,Pasta Integral Cocida,,800.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,306,Salsa Criolla Produccion,Salsa Criolla Produccion,,325.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5032,cebolla asada Mr.Beast,cebolla asada Mr.Beast,,1120.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,4811,Quinoa especiada,Quinoa especiada,,288.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,320,Vinagreta de Jalapenos Mexicanos,Vinagreta de Jalapenos Mexicanos,,500.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,318,Vinagreta de Pesto de Genoa,Vinagreta de Pesto de Genoa,,240.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,465,Mezcla Pancakes Avena Lista,Mezcla Pancakes Avena Lista,,900.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,4823,Hummus de Pimenton,Hummus de Pimenton,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,4818,Brocoli Rostizado,Brocoli Rostizado,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5206,Coleslaw la cosmica,Coleslaw la cosmica,,400.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,316,Vinagreta Balsamica de Modena,Vinagreta Balsamica de Modena,,200.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,321,Vinagreta Mediterranea,Vinagreta Mediterranea,,200.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,1283,Cebolla Encurtida Picante,Cebolla Encurtida Picante,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,4991,Mezcla Tostadas Francesas Nueva,Mezcla Tostadas Francesas Nueva,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,275,Crutones Zatahar,Crutones Zatahar,,200.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,1240,Salsa Pizza,Salsa Pizza,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5517,Totopos triturados,Totopos triturados,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3609,Carne Smashed 80gr,Carne Smashed 80gr,,62.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,4918,Pollo Ensalada,Pollo Ensalada,,14.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,284,Galletas De Parmesano,Galletas De Parmesano,,42.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3481,Galleta de Chunks de Chocolate PROD,Galleta de Chunks de Chocolate PROD,,5.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3482,Galleta Oreo PROD,Galleta Oreo PROD,,3.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3483,Galleta Red Velvet Choc Blanco PROD,Galleta Red Velvet Choc Blanco PROD,Madre,9.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3484,Galleta Avena Frutos Rojos,Galleta Avena Frutos Rojos,,4.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3485,Galleta Nueces Choc Blanco,Galleta Nueces Choc Blanco,,0.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3486,Galleta Nutella y Nueces PROD,Galleta Nutella y Nueces PROD,,0.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3488,Galleta Doble Chocolate PROD,Galleta Doble Chocolate PROD,,0.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3623,Cubierta Queso Crema,Cubierta Queso Crema,Madre,2900.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3002,Mezcla de Aceite Y Mantequilla (Produccion),Mezcla de Aceite Y Mantequilla (Produccion),Madre,1900.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3632,PROD Minibon de Canela,PROD Minibon de Canela,Madre,17.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,307,Salsa Frutos Rojos,Salsa Frutos Rojos,,300.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,713,⭕️Caja Lunch,⭕️Caja Lunch,Madre,49.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3576,Flores dia de la Madre,Flores dia de la Madre,Madre,23.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,119,⚠️Aceite De Girasol,⚠️Aceite De Girasol,Madre,1500.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,172,Huevo Tipo AA,Huevo Tipo AA,Madre,262.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,550,⭕️Bolsa Pan Generica,⭕️Bolsa Pan Generica,Madre,34.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,237,Sal,Sal,Madre,1200.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,6078,Mezcla líquida pancakes de choclo,Mezcla líquida pancakes de choclo,Madre,400.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,432,Empaque Vinagreta,Empaque Vinagreta,Madre,63.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,604,Jugo de Naranja,Jugo de Naranja,Madre,101.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5003,Porcion de fruta,Porcion de fruta,Madre,57.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,118,Croissant Huevo Jamon y Queso,Croissant Huevo Jamon y Queso,Madre,44.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5045,Mini pancakes tradicionales SIN fresa,Mini pancakes tradicionales SIN fresa,Madre,27.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,2604,Caja Especial B&M,Caja Especial B&M,Madre,28.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,384,Tenedor Y Cuchillo,Tenedor Y Cuchillo,Madre,117.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,6273,Pancakes de choclo,Pancakes de choclo,Madre,3.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,5022,Minibon canela,Minibon canela,Madre,13.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3799,Galleta Red Velvet Choc Blanco Individual Vicio,Galleta Red Velvet Choc Blanco Individual Vicio,Madre,4.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,3597,Flores 🌹,Flores 🌹,Madre,23.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,6343,COMBO INDIVIDUAL PANCAKES CHOCLO,COMBO INDIVIDUAL PANCAKES CHOCLO,Madre,2.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,6344,COMBO INDIVIDUAL MINIBON,COMBO INDIVIDUAL MINIBON,Madre,13.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,6345,COMBO INDIVIDUAL GALLETA,COMBO INDIVIDUAL GALLETA,Madre,3.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,6346,COMBO ESPECIAL CON FLORES,COMBO ESPECIAL CON FLORES,Madre,23.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,6348,COMBO ESPECIAL SIN FLORES,COMBO ESPECIAL SIN FLORES,Madre,4.0
Villa del Prado+Turbo,COL,,36 VILLA DEL PRADO,63.0,Pancakes Tradicionales,Pancakes Tradicionales,Alistar,7.0
Chapinero+Turbo,COL,,03 CHAPINERO,1904,Papas pre Fritas,Papas pre Fritas,,11520
Chapinero+Turbo,COL,,03 CHAPINERO,287,Guacamole,Guacamole,,2300.0
Chapinero+Turbo,COL,,03 CHAPINERO,5270,Mix de lechugas,Mix de lechugas,,1100.0
Chapinero+Turbo,COL,,03 CHAPINERO,246,Syrup,Syrup,Madre,5200.0
Chapinero+Turbo,COL,,03 CHAPINERO,127,Almendra Fileteada,Almendra Fileteada,,675.0
Chapinero+Turbo,COL,,03 CHAPINERO,1726,pepinillo en conserva,pepinillo en conserva,,290.0
Chapinero+Turbo,COL,,03 CHAPINERO,3510,Jar de Oreo PROD,Jar de Oreo PROD,,4.0
Chapinero+Turbo,COL,,03 CHAPINERO,3511,Jar de Limon PROD,Jar de Limon PROD,,4.0
Chapinero+Turbo,COL,,03 CHAPINERO,3512,Jar de Chocolate PROD,Jar de Chocolate PROD,,3.0
Chapinero+Turbo,COL,,03 CHAPINERO,3513,Jar 3 Leches PROD,Jar 3 Leches PROD,,5.0
Chapinero+Turbo,COL,,03 CHAPINERO,3514,Jar de Tiramisu PROD,Jar de Tiramisu PROD,,4.0
Chapinero+Turbo,COL,,03 CHAPINERO,286,Granola,Granola,,500.0
Chapinero+Turbo,COL,,03 CHAPINERO,180,Jugo de Naranja Bolsa Lt,Jugo de Naranja Bolsa Lt,Madre,21300.0
Chapinero+Turbo,COL,,03 CHAPINERO,179,Jugo de Mandarina Bolsa Lt,Jugo de Mandarina Bolsa Lt,,3300.0
Chapinero+Turbo,COL,,03 CHAPINERO,175,Jamon De Cerdo,Jamon De Cerdo,Madre,4320.0
Chapinero+Turbo,COL,,03 CHAPINERO,150,Chorizo Santarrosano,Chorizo Santarrosano,,1440.0
Chapinero+Turbo,COL,,03 CHAPINERO,5594,Res desmechada.,Res desmechada.,,1400.0
Chapinero+Turbo,COL,,03 CHAPINERO,2573,Tapa bowl kraft mini,Tapa bowl kraft mini,Madre,38.0
Chapinero+Turbo,COL,,03 CHAPINERO,3116,Tapa Botella 300ml,Tapa Botella 300ml,Madre,109.0
Chapinero+Turbo,COL,,03 CHAPINERO,441,Botella 300 ml,Botella 300 ml,Madre,109.0
Chapinero+Turbo,COL,,03 CHAPINERO,459,Porta hamburguesa,Porta hamburguesa,Madre,38.0
Chapinero+Turbo,COL,,03 CHAPINERO,545,Bowl Mini,Bowl Mini,Madre,38.0
Chapinero+Turbo,COL,,03 CHAPINERO,2600,Caja B&M,Caja B&M,Madre,29.0
Chapinero+Turbo,COL,,03 CHAPINERO,491,Servilletas,Servilletas,Madre,323.0
Chapinero+Turbo,COL,,03 CHAPINERO,250,Tomate Chonto,Tomate Chonto,,8500.0
Chapinero+Turbo,COL,,03 CHAPINERO,123,Aguacate Papelillo,Aguacate Papelillo,,1700.0
Chapinero+Turbo,COL,,03 CHAPINERO,184,Lechuga Batavia,Lechuga Batavia,,2600.0
Chapinero+Turbo,COL,,03 CHAPINERO,215,Pepino Cohombro,Pepino Cohombro,,2000.0
Chapinero+Turbo,COL,,03 CHAPINERO,221,Pina Golden,Pina Golden,Madre,5800.0
Chapinero+Turbo,COL,,03 CHAPINERO,210,Papaya Maradol,Papaya Maradol,Madre,3200.0
Chapinero+Turbo,COL,,03 CHAPINERO,137,Banano Criollo,Banano Criollo,,800.0
Chapinero+Turbo,COL,,03 CHAPINERO,164,Fresas,Fresas,,1600.0
Chapinero+Turbo,COL,,03 CHAPINERO,151,Cilantro Patirojo,Cilantro Patirojo,,300.0
Chapinero+Turbo,COL,,03 CHAPINERO,163,Espinaca,Espinaca,,960.0
