country,city,kitchen_id,meal_period,sku,description,category,consumption_place,unit,sum(quantity),avg(quantity)
COL,Bogotá,69 ARRECIFE,Desayuno,6077.0,Mezcla seca de choclo,PRODUCTION,Kitchen,G,134.16676,134.16676
COL,Medellín,18 BELLO,Desayuno,6077.0,Mezcla seca de choclo,PRODUCTION,Kitchen,G,134.16676,134.16676
COL,Medellín,14 ENVIGADO,Desayuno,6077.0,Mezcla seca de choclo,PRODUCTION,Kitchen,G,134.16676,134.16676
COL,Cartagena,33 CARTAGENA,Almuerzo,185.0,Lechuga Romana,FRUITS,Kitchen,G,134.0,134.0
COL,Cartagena,33 CARTAGENA,Almuerzo,5269.0,Lechuga morada,FRUITS,Kitchen,G,134.0,134.0
COL,Medellín,11 MANILA,Desayuno,384.0,Tenedor Y Cuchillo,FINISHED_PRODUCT,Kitchen,UN,133.0,133.0
COL,Bogotá,55 TITAN,Almuerzo,3624.0,Cubierta de Caramelo CB,PRODUCTION,Kitchen,G,133.0,133.0
COL,Medellín,14 ENVIGADO,Desayuno,441.0,Botella 300 ml⭕️,PACKAGING,Kitchen,UN,133.0,133.0
COL,Medellín,14 ENVIGADO,Desayuno,3116.0,Tapa Botella 300ml⭕️,PACKAGING,Kitchen,UN,133.0,133.0
COL,Cartagena,33 CARTAGENA,Cena,163.0,Espinaca,FRUITS,Kitchen,G,132.0,132.0
COL,Medellín,11 MANILA,Desayuno,159.0,Croissant Grande,BAKERY,Kitchen,UN,132.0,132.0
COL,Bogotá,08 ANDES,Cena,195.0,Mayonesa⚠️,GROCERY,Kitchen,G,132.0,132.0
COL,Medellín,12 LAURELES,Cena,5511.0,Queso cheddar tajadas  UN 🏷️,DAIRY,Kitchen,UN,132.0,132.0
COL,Bogotá,15 ENGATIVA,Almuerzo,491.0,Servilletas⭕️,ADJUSTABLE_PACKAGING,Kitchen,UN,131.0,131.0
COL,Medellín,14 ENVIGADO,Desayuno,452.0,Set Tenedor y Cuchillo⭕️,PACKAGING,Kitchen,UN,131.0,131.0
COL,Barranquilla,32 BARRANQUILLA,Desayuno,136.0,Azucar Micropulverizada⭕️,GROCERY,Kitchen,G,130.60928,130.60928
COL,Bogotá,65 CALLE 109,Desayuno,136.0,Azucar Micropulverizada⭕️,GROCERY,Kitchen,G,130.60928,130.60928
COL,Medellín,29 ITAGUI,Desayuno,515.0,Esencia de Vainilla,GROCERY,Kitchen,ML,130.2261,130.2261
COL,Bogotá,45 VERAGUAS,Almuerzo,5093.0,Tocineta producción,PRODUCTION,Kitchen,G,130.0,130.0
COL,Cali,46 INGENIO,Cena,5093.0,Tocineta producción,PRODUCTION,Kitchen,G,130.0,130.0
COL,Bogotá,45 VERAGUAS,Cena,5270.0,Mix de lechuga,PRODUCTION,Kitchen,G,130.0,130.0
COL,Bucaramanga,42 CABECERA,Cena,5093.0,Tocineta producción,PRODUCTION,Kitchen,G,130.0,130.0
COL,Pereira,28 PEREIRA,Almuerzo,2951.0,Salsa Verde (Maiz),PRODUCTION,Kitchen,G,130.0,130.0
COL,Bogotá,01 USAQUEN,Desayuno,432.0,Empaque Vinagreta,PACKAGING,Kitchen,UN,130.0,130.0
COL,Cali,22 SANTA MONICA,Almuerzo,2730.0,Emulsion Alioli,PRODUCTION,Kitchen,G,130.0,130.0
COL,Bogotá,69 ARRECIFE,Almuerzo,283.0,Frijoles Negros,PRODUCTION,Kitchen,G,130.0,130.0
COL,Pereira,28 PEREIRA,Desayuno,432.0,Empaque Vinagreta,PACKAGING,Kitchen,UN,130.0,130.0
COL,Bogotá,03 CHAPINERO,Cena,5093.0,Tocineta producción,PRODUCTION,Kitchen,G,130.0,130.0
COL,Medellín,12 LAURELES,Desayuno,159.0,Croissant Grande,BAKERY,Kitchen,UN,129.0,129.0
COL,Bogotá,69 ARRECIFE,Cena,215.0,Pepino Cohombro,FRUITS,Kitchen,G,128.18184,128.18184
COL,Cartagena,33 CARTAGENA,Cena,321.0,Vinagreta Mediterranea,PRODUCTION,Kitchen,G,128.0,128.0
COL,Medellín,11 MANILA,Almuerzo,3629.0,PROD Bonbites de Canela,PRODUCTION,Kitchen,UN,128.0,128.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,491.0,Servilletas⭕️,ADJUSTABLE_PACKAGING,Kitchen,UN,128.0,128.0
COL,Cartagena,33 CARTAGENA,Desayuno,515.0,Esencia de Vainilla,GROCERY,Kitchen,ML,127.8291,127.8291
COL,Bucaramanga,42 CABECERA,Almuerzo,4849.0,Tapa Bowl Kraft Pequeño y Mediano⭕️,PACKAGING,Kitchen,UN,127.0,127.0
COL,Cartagena,33 CARTAGENA,Desayuno,136.0,Azucar Micropulverizada⭕️,GROCERY,Kitchen,G,126.70986,126.70986
COL,Bogotá,66 PLAZA CLARO CINNA,Cena,5871.0,Café en grano Local,GROCERY,Kitchen,G,126.5,126.5
COL,Medellín,14 ENVIGADO,Desayuno,135.0,Azucar Blanca⭕️,GROCERY,Kitchen,G,126.1674,126.1674
COL,Cali,22 SANTA MONICA,Desayuno,452.0,Set Tenedor y Cuchillo⭕️,PACKAGING,Kitchen,UN,126.0,126.0
COL,Cali,24 SAN FERNANDO,Desayuno,441.0,Botella 300 ml⭕️,PACKAGING,Kitchen,UN,126.0,126.0
COL,Cali,24 SAN FERNANDO,Desayuno,3116.0,Tapa Botella 300ml⭕️,PACKAGING,Kitchen,UN,126.0,126.0
COL,Bogotá,65 CALLE 109,Desayuno,5871.0,Café en grano Local,GROCERY,Kitchen,G,126.0,126.0
COL,Bogotá,15 ENGATIVA,Almuerzo,297.0,Platano Frito,PRODUCTION,Kitchen,G,126.0,126.0
COL,Bogotá,45 VERAGUAS,Almuerzo,146.0,Cebolla Roja,FRUITS,Kitchen,G,126.0,126.0
COL,Bogotá,50 CHICO,Desayuno,237.0,Sal,GROCERY,Kitchen,G,125.992532033861,125.992532033861
COL,Bogotá,02 PARQUE 93,Desayuno,189.0,Maiz Tierno Insumo,GROCERY,Kitchen,G,125.87412,125.87412
COL,Bogotá,06 COLINA,Almuerzo,189.0,Maiz Tierno Insumo,GROCERY,Kitchen,G,125.87412,125.87412
COL,Medellín,11 MANILA,Almuerzo,189.0,Maiz Tierno Insumo,GROCERY,Kitchen,G,125.87412,125.87412
COL,Medellín,14 ENVIGADO,Desayuno,189.0,Maiz Tierno Insumo,GROCERY,Kitchen,G,125.87412,125.87412
COL,Bogotá,02 PARQUE 93,Desayuno,269.0,Arroz Integral Cocido,PRODUCTION,Kitchen,G,125.0,125.0
COL,Bogotá,66 PLAZA CLARO CINNA,Desayuno,3619.0,Pecanas CB⭕️,GROCERY,Kitchen,G,125.0,125.0
COL,Medellín,12 LAURELES,Almuerzo,5206.0,Coleslaw.,PRODUCTION,Kitchen,G,125.0,125.0
COL,Barranquilla,32 BARRANQUILLA,Almuerzo,5206.0,Coleslaw.,PRODUCTION,Kitchen,G,125.0,125.0
COL,Bogotá,65 CALLE 109,Almuerzo,306.0,Salsa Criolla Produccion,PRODUCTION,Kitchen,G,125.0,125.0
COL,Cali,24 SAN FERNANDO,Desayuno,269.0,Arroz Integral Cocido,PRODUCTION,Kitchen,G,125.0,125.0
COL,Bogotá,02 PARQUE 93,Desayuno,184.0,Lechuga Batavia,FRUITS,Kitchen,G,125.0,125.0
COL,Medellín,14 ENVIGADO,Desayuno,459.0,⚠️Portahamburguesa,PACKAGING,Kitchen,UN,125.0,125.0
COL,Bogotá,36 VILLA DEL PRADO,Desayuno,269.0,Arroz Integral Cocido,PRODUCTION,Kitchen,G,125.0,125.0
COL,Bogotá,65 CALLE 109,Almuerzo,287.0,Guacamole,FRUITS,Kitchen,G,125.0,125.0
COL,Bogotá,69 ARRECIFE,Almuerzo,269.0,Arroz Integral Cocido,PRODUCTION,Kitchen,G,125.0,125.0
COL,Medellín,12 LAURELES,Cena,5206.0,Coleslaw.,PRODUCTION,Kitchen,G,125.0,125.0
COL,Bogotá,01 USAQUEN,Almuerzo,306.0,Salsa Criolla Produccion,PRODUCTION,Kitchen,G,125.0,125.0
COL,Bogotá,02 PARQUE 93,Cena,5206.0,Coleslaw.,PRODUCTION,Kitchen,G,125.0,125.0
COL,Bogotá,38 KENNEDY,Almuerzo,5206.0,Coleslaw.,PRODUCTION,Kitchen,G,125.0,125.0
COL,Bogotá,02 PARQUE 93,Cena,1726.0,Pepinillo en conserva⚠️,GROCERY,Kitchen,G,125.0,125.0
COL,Cali,22 SANTA MONICA,Desayuno,269.0,Arroz Integral Cocido,PRODUCTION,Kitchen,G,125.0,125.0
COL,Barranquilla,32 BARRANQUILLA,Desayuno,269.0,Arroz Integral Cocido,PRODUCTION,Kitchen,G,125.0,125.0
COL,Bogotá,06 COLINA,Almuerzo,3619.0,Pecanas CB⭕️,GROCERY,Kitchen,G,125.0,125.0
COL,Medellín,12 LAURELES,Cena,306.0,Salsa Criolla Produccion,PRODUCTION,Kitchen,G,125.0,125.0
COL,Bogotá,02 PARQUE 93,Almuerzo,306.0,Salsa Criolla Produccion,PRODUCTION,Kitchen,G,125.0,125.0
COL,Cali,24 SAN FERNANDO,Cena,5206.0,Coleslaw.,PRODUCTION,Kitchen,G,125.0,125.0
COL,Cali,46 INGENIO,Desayuno,459.0,⚠️Portahamburguesa,PACKAGING,Kitchen,UN,125.0,125.0
COL,Bogotá,45 VERAGUAS,Almuerzo,5206.0,Coleslaw.,PRODUCTION,Kitchen,G,125.0,125.0
COL,Medellín,14 ENVIGADO,Cena,5206.0,Coleslaw.,PRODUCTION,Kitchen,G,125.0,125.0
COL,Bogotá,06 COLINA,Desayuno,184.0,Lechuga Batavia,FRUITS,Kitchen,G,125.0,125.0
COL,Cali,46 INGENIO,Cena,185.0,Lechuga Romana,FRUITS,Kitchen,G,124.0,124.0
COL,Bogotá,06 COLINA,Desayuno,3116.0,Tapa Botella 300ml⭕️,PACKAGING,Kitchen,UN,124.0,124.0
COL,Cali,46 INGENIO,Cena,5269.0,Lechuga morada,FRUITS,Kitchen,G,124.0,124.0
COL,Bucaramanga,42 CABECERA,Desayuno,432.0,Empaque Vinagreta,PACKAGING,Kitchen,UN,124.0,124.0
COL,Bucaramanga,42 CABECERA,Desayuno,452.0,Set Tenedor y Cuchillo⭕️,PACKAGING,Kitchen,UN,124.0,124.0
COL,Bogotá,06 COLINA,Desayuno,441.0,Botella 300 ml⭕️,PACKAGING,Kitchen,UN,124.0,124.0
COL,Bogotá,15 ENGATIVA,Cena,1146.0,Pepperoni 🏷️,MEAT,Kitchen,G,124.0,124.0
COL,Bogotá,45 VERAGUAS,Almuerzo,183.0,Leche,DAIRY,Kitchen,ML,123.38984,123.38984
COL,Medellín,14 ENVIGADO,Desayuno,291.0,Mezcla Pancakes Avena Seco,PRODUCTION,Kitchen,G,123.28416,123.28416
COL,Bucaramanga,42 CABECERA,Desayuno,291.0,Mezcla Pancakes Avena Seco,PRODUCTION,Kitchen,G,123.28416,123.28416
COL,Medellín,12 LAURELES,Almuerzo,3629.0,PROD Bonbites de Canela,PRODUCTION,Kitchen,UN,123.0,123.0
COL,Bogotá,45 VERAGUAS,Cena,237.0,Sal,GROCERY,Kitchen,G,122.936396,122.936396
COL,Bogotá,01 USAQUEN,Desayuno,136.0,Azucar Micropulverizada⭕️,GROCERY,Kitchen,G,122.60928,122.60928
COL,Bogotá,01 USAQUEN,Almuerzo,491.0,Servilletas⭕️,ADJUSTABLE_PACKAGING,Kitchen,UN,122.0,122.0
COL,Bogotá,45 VERAGUAS,Cena,297.0,Platano Frito,PRODUCTION,Kitchen,G,122.0,122.0
COL,Bogotá,03 CHAPINERO,Cena,5511.0,Queso cheddar tajadas  UN 🏷️,DAIRY,Kitchen,UN,122.0,122.0
COL,Bogotá,08 ANDES,Cena,5511.0,Queso cheddar tajadas  UN 🏷️,DAIRY,Kitchen,UN,122.0,122.0
COL,Medellín,14 ENVIGADO,Cena,231.0,Queso Parmesano Rallado 🏷️,DAIRY,Kitchen,G,121.66704,121.66704
COL,Cali,24 SAN FERNANDO,Desayuno,144.0,Cebolla Cabezona Blanca,FRUITS,Kitchen,G,121.409581,121.409581
COL,Bogotá,06 COLINA,Desayuno,432.0,Empaque Vinagreta,PACKAGING,Kitchen,UN,121.0,121.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,5557.0,Salsa BBQ CP 🏷️,GROCERY,Kitchen,G,121.0,121.0
COL,Cali,46 INGENIO,Cena,5557.0,Salsa BBQ CP 🏷️,GROCERY,Kitchen,G,121.0,121.0
COL,Cali,24 SAN FERNANDO,Desayuno,459.0,⚠️Portahamburguesa,PACKAGING,Kitchen,UN,121.0,121.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,3629.0,PROD Bonbites de Canela,PRODUCTION,Kitchen,UN,121.0,121.0
COL,Bogotá,03 CHAPINERO,Cena,4884.0,Sazonador chili lime,GROCERY,Kitchen,G,121.0,121.0
COL,Bogotá,38 KENNEDY,Desayuno,432.0,Empaque Vinagreta,PACKAGING,Kitchen,UN,121.0,121.0
COL,Cali,24 SAN FERNANDO,Almuerzo,277.0,Vinagreta Cesar,PRODUCTION,Kitchen,G,120.0,120.0
COL,Cartagena,33 CARTAGENA,Cena,2313.0,Salsa de Tomate ⚠️,GROCERY,Kitchen,G,120.0,120.0
COL,Medellín,29 ITAGUI,Almuerzo,320.0,Vinagreta de Jalapenos Mexicanos,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,45 VERAGUAS,Cena,2313.0,Salsa de Tomate ⚠️,GROCERY,Kitchen,G,120.0,120.0
COL,Bogotá,06 COLINA,Almuerzo,321.0,Vinagreta Mediterranea,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,02 PARQUE 93,Cena,246.0,Syrup 🏷️,GROCERY,Kitchen,G,120.0,120.0
COL,Cali,46 INGENIO,Desayuno,1655.0,Burrata,DAIRY,Kitchen,G,120.0,120.0
COL,Medellín,29 ITAGUI,Almuerzo,246.0,Syrup 🏷️,GROCERY,Kitchen,G,120.0,120.0
COL,Cali,22 SANTA MONICA,Desayuno,1655.0,Burrata,DAIRY,Kitchen,G,120.0,120.0
COL,Bucaramanga,42 CABECERA,Cena,277.0,Vinagreta Cesar,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,175.0,Jamon De Cerdo 🏷️,MEAT,Kitchen,G,120.0,120.0
COL,Cartagena,33 CARTAGENA,Almuerzo,320.0,Vinagreta de Jalapenos Mexicanos,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,03 CHAPINERO,Cena,195.0,Mayonesa⚠️,GROCERY,Kitchen,G,120.0,120.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,320.0,Vinagreta de Jalapenos Mexicanos,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,08 ANDES,Cena,229.0,Queso Feta,DAIRY,Kitchen,G,120.0,120.0
COL,Medellín,11 MANILA,Cena,321.0,Vinagreta Mediterranea,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bucaramanga,42 CABECERA,Almuerzo,6177.0,Chimichurri CP,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,50 CHICO,Almuerzo,321.0,Vinagreta Mediterranea,PRODUCTION,Kitchen,G,120.0,120.0
COL,Cali,46 INGENIO,Cena,123.0,Aguacate Papelillo,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,45 VERAGUAS,Cena,1655.0,Burrata,DAIRY,Kitchen,G,120.0,120.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,146.0,Cebolla Roja,FRUITS,Kitchen,G,120.0,120.0
COL,Medellín,14 ENVIGADO,Desayuno,1655.0,Burrata,DAIRY,Kitchen,G,120.0,120.0
COL,Bogotá,01 USAQUEN,Cena,4882.0,Mostaza brown spicy⚠️,GROCERY,Kitchen,G,120.0,120.0
COL,Medellín,12 LAURELES,Cena,5284.0,Salsa burger con jalapeño,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,29 ITAGUI,Almuerzo,185.0,Lechuga Romana,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,69 ARRECIFE,Cena,5284.0,Salsa burger con jalapeño,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,12 LAURELES,Almuerzo,231.0,Queso Parmesano Rallado 🏷️,DAIRY,Kitchen,G,120.0,120.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,229.0,Queso Feta,DAIRY,Kitchen,G,120.0,120.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,282.0,Frijol Paisa,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,02 PARQUE 93,Cena,6177.0,Chimichurri CP,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,18 BELLO,Cena,316.0,Vinagreta Balsamica de Modena,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,45 VERAGUAS,Desayuno,123.0,Aguacate Papelillo,FRUITS,Kitchen,G,120.0,120.0
COL,Medellín,12 LAURELES,Desayuno,3214.0,Mezcla Nutella,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,69 ARRECIFE,Almuerzo,150.0,Chorizo Santarrosano 🏷️,MEAT,Kitchen,G,120.0,120.0
COL,Medellín,11 MANILA,Desayuno,4849.0,Tapa Bowl Kraft Pequeño y Mediano⭕️,PACKAGING,Kitchen,UN,120.0,120.0
COL,Bogotá,69 ARRECIFE,Almuerzo,228.0,Queso mozzarella,DAIRY,Kitchen,G,120.0,120.0
COL,Bogotá,01 USAQUEN,Desayuno,145.0,Cebolla Larga Junca,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,65 CALLE 109,Cena,282.0,Frijol Paisa,PRODUCTION,Kitchen,G,120.0,120.0
COL,Barranquilla,32 BARRANQUILLA,Cena,4818.0,Brocoli Rostizado,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,65 CALLE 109,Cena,316.0,Vinagreta Balsamica de Modena,PRODUCTION,Kitchen,G,120.0,120.0
COL,Cali,24 SAN FERNANDO,Almuerzo,246.0,Syrup 🏷️,GROCERY,Kitchen,G,120.0,120.0
COL,Cali,46 INGENIO,Cena,2313.0,Salsa de Tomate ⚠️,GROCERY,Kitchen,G,120.0,120.0
COL,Pereira,28 PEREIRA,Almuerzo,316.0,Vinagreta Balsamica de Modena,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,69 ARRECIFE,Cena,277.0,Vinagreta Cesar,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,15 ENGATIVA,Cena,277.0,Vinagreta Cesar,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,01 USAQUEN,Cena,319.0,Vinagreta Libanesa,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,65 CALLE 109,Cena,277.0,Vinagreta Cesar,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bucaramanga,42 CABECERA,Almuerzo,320.0,Vinagreta de Jalapenos Mexicanos,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,45 VERAGUAS,Cena,319.0,Vinagreta Libanesa,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,12 LAURELES,Cena,320.0,Vinagreta de Jalapenos Mexicanos,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,12 LAURELES,Cena,137.0,Banano Criollo,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,06 COLINA,Almuerzo,127.0,Almendra Fileteada,GROCERY,Kitchen,G,120.0,120.0
COL,Bucaramanga,42 CABECERA,Cena,320.0,Vinagreta de Jalapenos Mexicanos,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,5093.0,Tocineta producción,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,12 LAURELES,Cena,164.0,Fresas,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,08 ANDES,Cena,137.0,Banano Criollo,FRUITS,Kitchen,G,120.0,120.0
COL,Medellín,14 ENVIGADO,Almuerzo,229.0,Queso Feta,DAIRY,Kitchen,G,120.0,120.0
COL,Cali,46 INGENIO,Almuerzo,1913.0,Papa Ripio,GROCERY,Kitchen,G,120.0,120.0
COL,Bogotá,45 VERAGUAS,Almuerzo,175.0,Jamon De Cerdo 🏷️,MEAT,Kitchen,G,120.0,120.0
COL,Bogotá,65 CALLE 109,Cena,185.0,Lechuga Romana,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,15 ENGATIVA,Cena,2313.0,Salsa de Tomate ⚠️,GROCERY,Kitchen,G,120.0,120.0
COL,Bogotá,03 CHAPINERO,Cena,5284.0,Salsa burger con jalapeño,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,14 ENVIGADO,Almuerzo,185.0,Lechuga Romana,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,15 ENGATIVA,Almuerzo,320.0,Vinagreta de Jalapenos Mexicanos,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,06 COLINA,Almuerzo,5630.0,Maíz salteado.,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,13 CHIA,Almuerzo,5596.0,Piña caramelizada,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,06 COLINA,Cena,320.0,Vinagreta de Jalapenos Mexicanos,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,03 CHAPINERO,Cena,6177.0,Chimichurri CP,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,11 MANILA,Cena,5596.0,Piña caramelizada,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,18 BELLO,Almuerzo,137.0,Banano Criollo,FRUITS,Kitchen,G,120.0,120.0
COL,Cali,46 INGENIO,Cena,4884.0,Sazonador chili lime,GROCERY,Kitchen,G,120.0,120.0
COL,Medellín,11 MANILA,Cena,164.0,Fresas,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,15 ENGATIVA,Almuerzo,175.0,Jamon De Cerdo 🏷️,MEAT,Kitchen,G,120.0,120.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,282.0,Frijol Paisa,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,39 SALVIO,Almuerzo,1732.0,Salsa de chocolate CB⭕️,GROCERY,Kitchen,G,120.0,120.0
COL,Bogotá,01 USAQUEN,Almuerzo,5284.0,Salsa burger con jalapeño,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,14 ENVIGADO,Cena,319.0,Vinagreta Libanesa,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,03 CHAPINERO,Almuerzo,318.0,Vinagreta de Pesto de Genoa,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,02 PARQUE 93,Cena,229.0,Queso Feta,DAIRY,Kitchen,G,120.0,120.0
COL,Bogotá,03 CHAPINERO,Cena,164.0,Fresas,FRUITS,Kitchen,G,120.0,120.0
COL,Medellín,11 MANILA,Cena,4818.0,Brocoli Rostizado,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,38 KENNEDY,Almuerzo,6177.0,Chimichurri CP,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,03 CHAPINERO,Almuerzo,1913.0,Papa Ripio,GROCERY,Kitchen,G,120.0,120.0
COL,Medellín,18 BELLO,Almuerzo,4818.0,Brocoli Rostizado,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,08 ANDES,Desayuno,3215.0,Mezcla Mantequilla de Mani,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,03 CHAPINERO,Cena,275.0,Crutones Zatahar,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,06 COLINA,Cena,4818.0,Brocoli Rostizado,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,4818.0,Brocoli Rostizado,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bucaramanga,42 CABECERA,Cena,5556.0,Lonjas de bondiola 🏷️,MEAT,Kitchen,G,120.0,120.0
COL,Bogotá,03 CHAPINERO,Almuerzo,4818.0,Brocoli Rostizado,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,65 CALLE 109,Cena,163.0,Espinaca,FRUITS,Kitchen,G,120.0,120.0
COL,Medellín,29 ITAGUI,Almuerzo,163.0,Espinaca,FRUITS,Kitchen,G,120.0,120.0
COL,Medellín,14 ENVIGADO,Cena,246.0,Syrup 🏷️,GROCERY,Kitchen,G,120.0,120.0
COL,Medellín,18 BELLO,Cena,277.0,Vinagreta Cesar,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,36 VILLA DEL PRADO,Almuerzo,246.0,Syrup 🏷️,GROCERY,Kitchen,G,120.0,120.0
COL,Cali,46 INGENIO,Almuerzo,323.0,Yogurt griego Preparado,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,45 VERAGUAS,Almuerzo,277.0,Vinagreta Cesar,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,12 LAURELES,Desayuno,433.0,Bowl Kraft Grande⭕️,PACKAGING,Kitchen,UN,120.0,120.0
COL,Cartagena,33 CARTAGENA,Cena,320.0,Vinagreta de Jalapenos Mexicanos,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bucaramanga,42 CABECERA,Desayuno,1655.0,Burrata,DAIRY,Kitchen,G,120.0,120.0
COL,Bogotá,38 KENNEDY,Cena,195.0,Mayonesa⚠️,GROCERY,Kitchen,G,120.0,120.0
COL,Bogotá,36 VILLA DEL PRADO,Cena,195.0,Mayonesa⚠️,GROCERY,Kitchen,G,120.0,120.0
COL,Bogotá,65 CALLE 109,Cena,5269.0,Lechuga morada,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,38 KENNEDY,Almuerzo,5093.0,Tocineta producción,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,14 ENVIGADO,Almuerzo,5269.0,Lechuga morada,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,06 COLINA,Cena,229.0,Queso Feta,DAIRY,Kitchen,G,120.0,120.0
COL,Cali,24 SAN FERNANDO,Desayuno,229.0,Queso Feta,DAIRY,Kitchen,G,120.0,120.0
COL,Medellín,29 ITAGUI,Almuerzo,5269.0,Lechuga morada,FRUITS,Kitchen,G,120.0,120.0
COL,Medellín,12 LAURELES,Desayuno,2571.0,Tapa bowl kraft grande⭕️,PACKAGING,Kitchen,UN,120.0,120.0
COL,Bogotá,06 COLINA,Almuerzo,229.0,Queso Feta,DAIRY,Kitchen,G,120.0,120.0
COL,Bogotá,38 KENNEDY,Cena,282.0,Frijol Paisa,PRODUCTION,Kitchen,G,120.0,120.0
COL,Medellín,11 MANILA,Almuerzo,5630.0,Maíz salteado.,PRODUCTION,Kitchen,G,120.0,120.0
COL,Cali,46 INGENIO,Almuerzo,319.0,Vinagreta Libanesa,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,02 PARQUE 93,Desayuno,5630.0,Maíz salteado.,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,65 CALLE 109,Desayuno,145.0,Cebolla Larga Junca,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,03 CHAPINERO,Desayuno,123.0,Aguacate Papelillo,FRUITS,Kitchen,G,120.0,120.0
COL,Medellín,14 ENVIGADO,Cena,164.0,Fresas,FRUITS,Kitchen,G,120.0,120.0
COL,Bogotá,01 USAQUEN,Desayuno,282.0,Frijol Paisa,PRODUCTION,Kitchen,G,120.0,120.0
COL,Bogotá,15 ENGATIVA,Desayuno,2951.0,Salsa Verde (Maiz),PRODUCTION,Kitchen,G,120.0,120.0
