order_day,order_hour,kitchen_id,sku,name,item_type,is_combo,total_units,total_price_gross,country
46152.0,6.0,01 USAQUEN,1071.0,Salsa de Habanero (Picante),modifier,0,2.0,5800.0,COL
46152.0,6.0,01 USAQUEN,1090.0,Jugo De Mandarina,principal,0,1.0,10900.0,COL
46152.0,6.0,01 USAQUEN,1090.0,Jugo de Mandarina,principal,0,1.0,10900.0,COL
46152.0,6.0,01 USAQUEN,1090.0,Jugo de mandarina natural 300 ml.,modifier,0,2.0,5800.0,COL
46152.0,6.0,01 USAQUEN,1348.0,Breakfast Burrito,principal,0,2.0,39800.0,COL
46152.0,6.0,01 USAQUEN,1613.0,Hash Browns,modifier,0,1.0,13500.0,COL
46152.0,6.0,01 USAQUEN,20.0,Tomate,modifier,0,2.0,0.0,COL
46152.0,6.0,01 USAQUEN,2193.0,Brunch Californiano,principal,0,2.0,125800.0,COL
46152.0,6.0,01 USAQUEN,3063.0,Mini Pancakes de Arándanos,principal,0,1.0,19900.0,COL
46152.0,6.0,01 USAQUEN,329.0,Agua con Gas,principal,0,2.0,15000.0,COL
46152.0,6.0,01 USAQUEN,3445.0,Egg & Bacon Pandewaffle,principal,0,2.0,69000.0,COL
46152.0,6.0,01 USAQUEN,3583.0,Sándwich Pollo BBQ 22cm,principal,0,1.0,26900.0,COL
46152.0,6.0,01 USAQUEN,3649.0,Cinnabon Clásico,principal,0,1.0,15500.0,COL
46152.0,6.0,01 USAQUEN,374.0,Limonada,principal,0,3.0,22500.0,COL
46152.0,6.0,01 USAQUEN,384.0,"Si, Cubiertos",modifier,1,2.0,0.0,COL
46152.0,6.0,01 USAQUEN,384.0,"Sí, Cubiertos",modifier,0,6.0,0.0,COL
46152.0,6.0,01 USAQUEN,389.0,Queso Mozzarella,modifier,0,2.0,0.0,COL
46152.0,6.0,01 USAQUEN,4800.0,Waffles De Yuca,principal,0,2.0,35800.0,COL
46152.0,6.0,01 USAQUEN,5003.0,Porción de Fruta,principal,0,1.0,9900.0,COL
46152.0,6.0,01 USAQUEN,5005.0,Yogurt Bowl,principal,0,1.0,22900.0,COL
46152.0,6.0,01 USAQUEN,5066.0,Brunch Personal,principal,0,1.0,34500.0,COL
46152.0,6.0,01 USAQUEN,5356.0,Huevos Revueltos,principal,0,1.0,17900.0,COL
46152.0,6.0,01 USAQUEN,5358.0,Italian Croissant,principal,0,1.0,33500.0,COL
46152.0,6.0,01 USAQUEN,5359.0,Egg Bacon & Cheese Croissant,principal,0,1.0,26900.0,COL
46152.0,6.0,01 USAQUEN,5396.0,Croissant Jamón Serrano,principal,0,1.0,33500.0,COL
46152.0,6.0,01 USAQUEN,5478.0,Breakfast Chorizo Burrito,principal,0,3.0,68700.0,COL
46152.0,6.0,01 USAQUEN,57.0,Egg Bacon & Cheese Croissant,principal,0,3.0,80700.0,COL
46152.0,6.0,01 USAQUEN,604.0,Jugo de Naranja,principal,0,1.0,10900.0,COL
46152.0,6.0,01 USAQUEN,62.0,Oatmeal Pancakes,principal,0,3.0,74700.0,COL
46152.0,6.0,01 USAQUEN,62.0,Pancakes De Avena,principal,0,1.0,24900.0,COL
46152.0,6.0,01 USAQUEN,63.0,Pancakes Clásicos,principal,0,2.0,51400.0,COL
46152.0,6.0,01 USAQUEN,6344.0,Brunch para mamá minibon,principal,1,2.0,105800.0,COL
46152.0,6.0,01 USAQUEN,6346.0,Brunch amor de mamá,principal,1,1.0,94900.0,COL
46152.0,6.0,01 USAQUEN,91.0,Salsa Verde,modifier,0,2.0,5800.0,COL
46152.0,6.0,02 PARQUE 93,1613.0,Hash Browns,principal,0,1.0,13500.0,COL
46152.0,6.0,02 PARQUE 93,3122.0,"Sí, cubiertos",modifier,0,1.0,0.0,COL
46152.0,6.0,02 PARQUE 93,3445.0,Sándwich Pandewaffle,principal,0,1.0,28900.0,COL
46152.0,6.0,02 PARQUE 93,3474.0,Falafel & Hummus,principal,0,1.0,15500.0,COL
46152.0,6.0,02 PARQUE 93,3523.0,Oreo Key Lime Jar,principal,0,1.0,12900.0,COL
46152.0,6.0,02 PARQUE 93,3807.0,Mini Pancakes Clásicos,principal,0,2.0,39000.0,COL
46152.0,6.0,02 PARQUE 93,384.0,"Si, Cubiertos",modifier,0,5.0,0.0,COL
46152.0,6.0,02 PARQUE 93,384.0,"Sí, Cubiertos",modifier,0,3.0,0.0,COL
46152.0,6.0,02 PARQUE 93,384.0,"Sí, cubiertos",modifier,0,1.0,0.0,COL
46152.0,6.0,02 PARQUE 93,5004.0,Açai Bowl,principal,0,3.0,77700.0,COL
46152.0,6.0,02 PARQUE 93,5066.0,Brunch Personal,principal,0,8.0,276000.0,COL
46152.0,6.0,02 PARQUE 93,5275.0,Hummus de garbanzo,modifier,0,1.0,0.0,COL
46152.0,6.0,02 PARQUE 93,5346.0,Calentado Sabanero,principal,0,1.0,34500.0,COL
46152.0,6.0,02 PARQUE 93,5355.0,Avocado Feta Toast,principal,0,3.0,65700.0,COL
46152.0,6.0,02 PARQUE 93,56.0,Arma tu Powerbowl,principal,0,2.0,47800.0,COL
46152.0,6.0,02 PARQUE 93,57.0,Croissant de Huevo y Tocineta,principal,0,2.0,53800.0,COL
46152.0,6.0,02 PARQUE 93,60.0,Muffin de Huevo y Tocineta,principal,0,4.0,103600.0,COL
46152.0,6.0,02 PARQUE 93,604.0,Jugo De Naranja,principal,0,1.0,10900.0,COL
46152.0,6.0,02 PARQUE 93,604.0,Jugo de Naranja,principal,0,2.0,21800.0,COL
46152.0,6.0,02 PARQUE 93,63.0,Classic Pancakes,principal,0,1.0,30500.0,COL
46152.0,6.0,02 PARQUE 93,63.0,Pancakes Clásicos,principal,0,1.0,30500.0,COL
46152.0,6.0,02 PARQUE 93,6342.0,Pancakes Tiramisú - NEW!,principal,0,1.0,24900.0,COL
46152.0,6.0,02 PARQUE 93,6346.0,Brunch amor de mamá,principal,1,2.0,189800.0,COL
46152.0,6.0,02 PARQUE 93,77.0,Granola,modifier,0,2.0,0.0,COL
46152.0,6.0,02 PARQUE 93,79.0,Arándanos,modifier,0,2.0,5800.0,COL
46152.0,6.0,02 PARQUE 93,80.0,Banano,modifier,0,2.0,0.0,COL
46152.0,6.0,02 PARQUE 93,807.0,Arma tu Bowl de Frutas,principal,0,2.0,37000.0,COL
46152.0,6.0,02 PARQUE 93,810.0,Piña,modifier,0,4.0,0.0,COL
46152.0,6.0,02 PARQUE 93,812.0,Papaya,modifier,0,4.0,0.0,COL
46152.0,6.0,02 PARQUE 93,82.0,Fresas,modifier,0,6.0,7600.0,COL
46152.0,6.0,02 PARQUE 93,83.0,Yogurt Griego,modifier,0,2.0,0.0,COL
46152.0,6.0,03 CHAPINERO,1090.0,Jugo de Mandarina,principal,0,5.0,54500.0,COL
46152.0,6.0,03 CHAPINERO,1613.0,Hash Browns,principal,0,1.0,13500.0,COL
46152.0,6.0,03 CHAPINERO,1613.0,Porción Hash Browns,principal,0,4.0,54000.0,COL
46152.0,6.0,03 CHAPINERO,3122.0,"Sí, Cubiertos",modifier,0,3.0,0.0,COL
46152.0,6.0,03 CHAPINERO,3445.0,Egg & Bacon Pandewaffle,principal,0,1.0,28900.0,COL
46152.0,6.0,03 CHAPINERO,3525.0,Oreo Tres Leches Jar,principal,0,1.0,12900.0,COL
46152.0,6.0,03 CHAPINERO,3538.0,Galleta Avena y Frutos Rojos,principal,0,1.0,10900.0,COL
46152.0,6.0,03 CHAPINERO,3649.0,Cinnabon Clásico,principal,0,1.0,15500.0,COL
46152.0,6.0,03 CHAPINERO,384.0,"Si, Cubiertos",modifier,0,2.0,0.0,COL
46152.0,6.0,03 CHAPINERO,384.0,"Si, Cubiertos",modifier,1,2.0,0.0,COL
46152.0,6.0,03 CHAPINERO,384.0,"Sí, Cubiertos",modifier,0,3.0,0.0,COL
46152.0,6.0,03 CHAPINERO,4800.0,Porción de Pandewaffle,principal,0,1.0,17900.0,COL
46152.0,6.0,03 CHAPINERO,5002.0,Healthy Bowl,principal,0,2.0,41800.0,COL
46152.0,6.0,03 CHAPINERO,5003.0,Porción de Fruta,principal,0,1.0,9900.0,COL
46152.0,6.0,03 CHAPINERO,5004.0,Açai Bowl,principal,0,2.0,51800.0,COL
46152.0,6.0,03 CHAPINERO,5008.0,Ham & Cheese Croissant,principal,0,1.0,21500.0,COL
46152.0,6.0,03 CHAPINERO,5066.0,Brunch Personal,principal,0,3.0,103500.0,COL
46152.0,6.0,03 CHAPINERO,5361.0,Huevos Criollos,principal,0,1.0,16500.0,COL
46152.0,6.0,03 CHAPINERO,5478.0,Breakfast Chorizo Burrito,principal,0,1.0,24900.0,COL
46152.0,6.0,03 CHAPINERO,56.0,Arma tu Powerbowl,principal,0,2.0,47800.0,COL
46152.0,6.0,03 CHAPINERO,57.0,Croissant de Huevo y Tocineta,principal,0,2.0,53800.0,COL
46152.0,6.0,03 CHAPINERO,60.0,Egg & Bacon Muffin,principal,0,2.0,51800.0,COL
46152.0,6.0,03 CHAPINERO,604.0,Jugo de Naranja,principal,0,6.0,65400.0,COL
46152.0,6.0,03 CHAPINERO,604.0,Jugo de naranja natural de 300 ml,modifier,0,1.0,10900.0,COL
46152.0,6.0,03 CHAPINERO,63.0,Classic Pancakes,principal,0,2.0,61000.0,COL
46152.0,6.0,03 CHAPINERO,63.0,Pancakes Clásicos,principal,0,2.0,51400.0,COL
46152.0,6.0,03 CHAPINERO,6342.0,Pancakes Tiramisú - NEW!,principal,0,1.0,24900.0,COL
46152.0,6.0,03 CHAPINERO,6346.0,Brunch amor de mamá,principal,1,5.0,474500.0,COL
46152.0,6.0,03 CHAPINERO,77.0,Granola,modifier,0,2.0,0.0,COL
46152.0,6.0,03 CHAPINERO,79.0,Arándanos,modifier,0,1.0,2900.0,COL
46152.0,6.0,03 CHAPINERO,80.0,Banano,modifier,0,2.0,0.0,COL
46152.0,6.0,03 CHAPINERO,82.0,Fresas,modifier,0,2.0,0.0,COL
46152.0,6.0,03 CHAPINERO,83.0,Yogurt Griego,modifier,0,1.0,0.0,COL
46152.0,6.0,03 CHAPINERO,84.0,Açai,modifier,0,1.0,2900.0,COL
46152.0,6.0,06 COLINA,1090.0,Jugo de Mandarina,principal,0,10.0,109000.0,COL
46152.0,6.0,06 COLINA,110.0,Porción de Fruta,principal,0,2.0,19800.0,COL
46152.0,6.0,06 COLINA,112.0,Calentado Paisa,principal,0,1.0,19900.0,COL
46152.0,6.0,06 COLINA,1613.0,Hash Browns,principal,0,1.0,12500.0,COL
46152.0,6.0,06 COLINA,1613.0,Porción Hash Browns,principal,0,1.0,13500.0,COL
46152.0,6.0,06 COLINA,20.0,Tomate,modifier,0,8.0,0.0,COL
46152.0,6.0,06 COLINA,2194.0,Maple Bacon Pancakes,principal,0,1.0,26900.0,COL
46152.0,6.0,06 COLINA,2194.0,Pancakes con Tocineta,principal,0,1.0,26900.0,COL
46152.0,6.0,06 COLINA,2605.0,Brunch de Regalo,principal,0,4.0,303600.0,COL
46152.0,6.0,06 COLINA,27.0,Maíz,modifier,0,7.0,3800.0,COL
46152.0,6.0,06 COLINA,2910.0,Blueberry Pancakes,modifier,0,4.0,0.0,COL
46152.0,6.0,06 COLINA,2910.0,Pancakes de Arándanos,principal,0,1.0,28500.0,COL
46152.0,6.0,06 COLINA,3063.0,Mini Pancakes de Arándanos,principal,0,1.0,18900.0,COL
46152.0,6.0,06 COLINA,3122.0,"Sí, Cubiertos",modifier,0,5.0,0.0,COL
46152.0,6.0,06 COLINA,32.0,Almendras fileteadas,modifier,0,1.0,2900.0,COL
46152.0,6.0,06 COLINA,3445.0,Egg & Bacon Pandewaffle,principal,0,1.0,34500.0,COL
46152.0,6.0,06 COLINA,351.0,Combo Huevos Revueltos,principal,0,2.0,45000.0,COL
46152.0,6.0,06 COLINA,352.0,Huevos Revueltos,principal,0,4.0,69200.0,COL
46152.0,6.0,06 COLINA,3704.0,Egg Burger Muffin,principal,0,2.0,51800.0,COL
46152.0,6.0,06 COLINA,3704.0,Egg Burger Muffin,modifier,0,3.0,0.0,COL
46152.0,6.0,06 COLINA,3807.0,Mini Pancakes Clásicos,principal,0,3.0,58500.0,COL
46152.0,6.0,06 COLINA,384.0,"Si, Cubiertos",modifier,1,2.0,0.0,COL
46152.0,6.0,06 COLINA,384.0,"Si, cubiertos",modifier,0,2.0,0.0,COL
46152.0,6.0,06 COLINA,384.0,"Sí, Cubiertos",modifier,0,15.0,0.0,COL
46152.0,6.0,06 COLINA,386.0,Cebolla,modifier,0,7.0,0.0,COL
46152.0,6.0,06 COLINA,389.0,Queso,modifier,0,5.0,0.0,COL
46152.0,6.0,06 COLINA,389.0,Queso Mozzarella,modifier,0,1.0,2500.0,COL
46152.0,6.0,06 COLINA,390.0,Jamón,modifier,0,4.0,7600.0,COL
46152.0,6.0,06 COLINA,478.0,Mantequilla de Maní,modifier,0,1.0,2900.0,COL
46152.0,6.0,06 COLINA,4800.0,Porción de Pandewaffle,principal,0,1.0,17900.0,COL
46152.0,6.0,06 COLINA,4800.0,Waffles de Yuca,principal,0,1.0,17900.0,COL
46152.0,6.0,06 COLINA,5004.0,Açai Bowl,principal,0,2.0,51800.0,COL
46152.0,6.0,06 COLINA,5004.0,Bowl de Açai,principal,0,1.0,25900.0,COL
46152.0,6.0,06 COLINA,5005.0,Yogurt Bowl,principal,0,1.0,22900.0,COL
46152.0,6.0,06 COLINA,5006.0,French Toast,principal,0,1.0,25900.0,COL
46152.0,6.0,06 COLINA,5006.0,Tostadas Francesas,principal,0,1.0,25900.0,COL
46152.0,6.0,06 COLINA,5008.0,Ham & Cheese Croissant,principal,0,1.0,21500.0,COL
46152.0,6.0,06 COLINA,5010.0,Avocado Feta Toast,principal,0,2.0,47800.0,COL
46152.0,6.0,06 COLINA,5066.0,Brunch For One,principal,0,3.0,103500.0,COL
46152.0,6.0,06 COLINA,5066.0,Brunch Personal,principal,0,1.0,34500.0,COL
46152.0,6.0,06 COLINA,508.0,Espinaca,modifier,0,2.0,3800.0,COL
46152.0,6.0,06 COLINA,5346.0,Calentado Sabanero,principal,0,1.0,35500.0,COL
46152.0,6.0,06 COLINA,5355.0,Avocado Feta Toast,principal,0,3.0,71700.0,COL
46152.0,6.0,06 COLINA,5356.0,Arma tus Huevos Revueltos,principal,0,2.0,41800.0,COL
46152.0,6.0,06 COLINA,5356.0,Huevos Revueltos,principal,0,4.0,71600.0,COL
46152.0,6.0,06 COLINA,5359.0,"Croissant de Huevo, Tocineta y Queso",principal,0,1.0,26900.0,COL
46152.0,6.0,06 COLINA,5359.0,Egg Bacon & Cheese Croissant,principal,0,1.0,26900.0,COL
46152.0,6.0,06 COLINA,5360.0,Egg Ham & Cheese Croissant,principal,0,3.0,77700.0,COL
46152.0,6.0,06 COLINA,5361.0,Huevos Criollos,principal,0,2.0,33000.0,COL
46152.0,6.0,06 COLINA,5445.0,Caja x 5 deditos,principal,0,1.0,26900.0,COL
46152.0,6.0,06 COLINA,56.0,Arma tu Powerbowl,principal,0,4.0,95600.0,COL
46152.0,6.0,06 COLINA,57.0,Croissant de Huevo y Tocineta,principal,0,1.0,26900.0,COL
46152.0,6.0,06 COLINA,60.0,Egg & Bacon Muffin,modifier,0,1.0,0.0,COL
46152.0,6.0,06 COLINA,60.0,Muffin de Huevo y Tocineta,principal,0,2.0,51800.0,COL
46152.0,6.0,06 COLINA,604.0,Jugo de Naranja,principal,0,7.0,76300.0,COL
46152.0,6.0,06 COLINA,604.0,Jugo de naranja natural de 300 ml,modifier,0,2.0,5800.0,COL
46152.0,6.0,06 COLINA,6125.0,Sandwich pandewaffle + porción de fruta,principal,0,2.0,71000.0,COL
46152.0,6.0,06 COLINA,6127.0,sandwich pandewaffle + hash brown,principal,0,1.0,38900.0,COL
46152.0,6.0,06 COLINA,62.0,Oatmeal Pancakes,principal,0,4.0,99600.0,COL
46152.0,6.0,06 COLINA,63.0,Pancakes Clásicos,principal,0,2.0,61000.0,COL
46152.0,6.0,06 COLINA,6344.0,Brunch para mamá minibon,principal,1,2.0,105800.0,COL
46152.0,6.0,06 COLINA,6346.0,Brunch amor de mamá,principal,1,5.0,474500.0,COL
46152.0,6.0,06 COLINA,77.0,Granola,modifier,0,4.0,0.0,COL
46152.0,6.0,06 COLINA,79.0,Arándanos,modifier,0,3.0,8700.0,COL
46152.0,6.0,06 COLINA,80.0,Banano,modifier,0,8.0,7600.0,COL
46152.0,6.0,06 COLINA,807.0,Arma tu Bowl de Frutas,principal,0,1.0,18500.0,COL
46152.0,6.0,06 COLINA,810.0,Piña,modifier,0,2.0,0.0,COL
46152.0,6.0,06 COLINA,812.0,Papaya,modifier,0,2.0,0.0,COL
46152.0,6.0,06 COLINA,82.0,Fresas,modifier,0,8.0,7600.0,COL
46152.0,6.0,06 COLINA,83.0,Yogurt Griego,modifier,0,4.0,0.0,COL
46152.0,6.0,08 ANDES,1090.0,Jugo de Mandarina,principal,0,1.0,10900.0,COL
46152.0,6.0,08 ANDES,3063.0,Mini Blueberry Pancakes,principal,0,1.0,18900.0,COL
46152.0,6.0,08 ANDES,3445.0,Sandwich de Pandewaffle,principal,0,2.0,69000.0,COL
46152.0,6.0,08 ANDES,374.0,Limonada,principal,0,1.0,7500.0,COL
46152.0,6.0,08 ANDES,60.0,Egg & Bacon Muffin,principal,0,1.0,25900.0,COL
46152.0,6.0,08 ANDES,604.0,Jugo de Naranja,principal,0,1.0,10900.0,COL
46152.0,6.0,08 ANDES,6343.0,Brunch pancakes de mamá,principal,1,1.0,37900.0,COL
46152.0,6.0,08 ANDES,6346.0,Brunch amor de mamá,principal,1,5.0,474500.0,COL
46152.0,6.0,11 MANILA,1054.0,Tocineta,modifier,0,1.0,6500.0,COL
46152.0,6.0,11 MANILA,1090.0,Jugo de Mandarina,principal,0,4.0,43600.0,COL
46152.0,6.0,11 MANILA,110.0,Porción de Fruta,principal,0,1.0,8900.0,COL
46152.0,6.0,11 MANILA,112.0,Calentado Paisa,principal,0,1.0,21900.0,COL
46152.0,6.0,11 MANILA,118.0,Croissant de Huevo y Jamón,principal,0,2.0,51800.0,COL
46152.0,6.0,11 MANILA,1181.0,Tocineta,modifier,0,2.0,15800.0,COL
46152.0,6.0,11 MANILA,1613.0,Hash Browns,principal,0,1.0,13500.0,COL
46152.0,6.0,11 MANILA,1613.0,Porción Hash Browns,principal,0,1.0,13500.0,COL
46152.0,6.0,11 MANILA,20.0,Tomate,modifier,0,2.0,0.0,COL
46152.0,6.0,11 MANILA,2193.0,Brunch Californiano,principal,0,1.0,62900.0,COL
46152.0,6.0,11 MANILA,2194.0,Pancakes con Tocineta,principal,0,1.0,26900.0,COL
46152.0,6.0,11 MANILA,27.0,Maíz,modifier,0,2.0,0.0,COL
46152.0,6.0,11 MANILA,2729.0,Sándwich Pollo & Aguacate,principal,0,1.0,32500.0,COL
46152.0,6.0,11 MANILA,2899.0,Calentado Santarrosano,principal,0,1.0,35500.0,COL
46152.0,6.0,11 MANILA,3122.0,"Sí, Cubiertos",modifier,0,2.0,0.0,COL
46152.0,6.0,11 MANILA,3445.0,Egg & Bacon Pandewaffle,principal,0,1.0,34500.0,COL
46152.0,6.0,11 MANILA,3445.0,Sandwich de Pandewaffle,principal,0,1.0,34500.0,COL
46152.0,6.0,11 MANILA,3445.0,Sándwich Pandewaffle,principal,0,3.0,86700.0,COL
46152.0,6.0,11 MANILA,352.0,Huevos Revueltos,principal,0,2.0,35800.0,COL
46152.0,6.0,11 MANILA,3524.0,Oreo Chocolate Jar,principal,0,1.0,12900.0,COL
46152.0,6.0,11 MANILA,384.0,"Si, Cubiertos",modifier,0,1.0,0.0,COL
46152.0,6.0,11 MANILA,384.0,"Si, Cubiertos",modifier,1,3.0,0.0,COL
46152.0,6.0,11 MANILA,384.0,"Sí, Cubiertos",modifier,0,8.0,0.0,COL
46152.0,6.0,11 MANILA,386.0,Cebolla,modifier,0,2.0,0.0,COL
46152.0,6.0,11 MANILA,389.0,Queso,modifier,0,2.0,0.0,COL
46152.0,6.0,11 MANILA,4800.0,Porción de Pandewaffle,principal,0,1.0,17900.0,COL
46152.0,6.0,11 MANILA,5003.0,Porción De Fruta,principal,0,2.0,19800.0,COL
46152.0,6.0,11 MANILA,5004.0,Açai Bowl,principal,0,1.0,24900.0,COL
46152.0,6.0,11 MANILA,5010.0,Tostada Avocalia,principal,0,3.0,68700.0,COL
46152.0,6.0,11 MANILA,5066.0,Brunch For One,principal,0,1.0,34500.0,COL
46152.0,6.0,11 MANILA,5066.0,Brunch Personal,principal,0,1.0,34500.0,COL
46152.0,6.0,11 MANILA,5323.0,Sandwich de Pollo Apanado,principal,0,1.0,34500.0,COL
46152.0,6.0,11 MANILA,5356.0,Huevos Revueltos,principal,0,1.0,17900.0,COL
46152.0,6.0,11 MANILA,5357.0,Sándwich BLT,principal,0,1.0,25900.0,COL
46152.0,6.0,11 MANILA,5359.0,"Croissant de Huevo, Tocineta y Queso",principal,0,4.0,107600.0,COL
46152.0,6.0,11 MANILA,5359.0,Egg Bacon & Cheese Croissant,principal,0,2.0,53800.0,COL
46152.0,6.0,11 MANILA,5396.0,Croissant Jamón Serrano,principal,0,1.0,33500.0,COL
46152.0,6.0,11 MANILA,56.0,Arma Tu Power Bowl,principal,0,2.0,47800.0,COL
46152.0,6.0,11 MANILA,60.0,Muffin de Huevo y Tocineta,principal,0,2.0,49000.0,COL
46152.0,6.0,11 MANILA,604.0,Jugo De Naranja,principal,0,1.0,10900.0,COL
46152.0,6.0,11 MANILA,604.0,Jugo de Naranja,principal,0,3.0,32700.0,COL
46152.0,6.0,11 MANILA,604.0,Jugo de naranja natural de 300 ml,modifier,0,1.0,2900.0,COL
46152.0,6.0,11 MANILA,6127.0,Sandwich pandewaffle + hash brown,principal,0,1.0,38900.0,COL
46152.0,6.0,11 MANILA,62.0,Pancakes De Avena,principal,0,3.0,74700.0,COL
46152.0,6.0,11 MANILA,62.0,Pancakes de Avena,principal,0,2.0,49800.0,COL
46152.0,6.0,11 MANILA,6270.0,Huevos rancheros con arepa,principal,0,1.0,19900.0,COL
46152.0,6.0,11 MANILA,63.0,Classic Pancakes,principal,0,5.0,146100.0,COL
46152.0,6.0,11 MANILA,63.0,Pancakes Clásicos,principal,0,1.0,19900.0,COL
46152.0,6.0,11 MANILA,6305.0,Arepita Paisa,principal,0,1.0,6900.0,COL
46152.0,6.0,11 MANILA,6346.0,Brunch amor de mamá,principal,1,3.0,284700.0,COL
46152.0,6.0,11 MANILA,69.0,Croissant de mantequilla,principal,0,1.0,10900.0,COL
46152.0,6.0,11 MANILA,77.0,Granola,modifier,0,2.0,0.0,COL
46152.0,6.0,11 MANILA,78.0,Salsa de frutos rojos,modifier,0,1.0,1900.0,COL
46152.0,6.0,11 MANILA,79.0,Arándanos,modifier,0,1.0,2900.0,COL
46152.0,6.0,11 MANILA,80.0,Banano,modifier,0,4.0,3800.0,COL
46152.0,6.0,11 MANILA,82.0,Fresas,modifier,0,2.0,0.0,COL
46152.0,6.0,11 MANILA,83.0,Yogurt Griego,modifier,0,2.0,0.0,COL
46152.0,6.0,11 MANILA,975.0,Papa,modifier,0,3.0,7500.0,COL
46152.0,6.0,12 LAURELES,1348.0,Breakfast Burrito,principal,0,2.0,39800.0,COL
46152.0,6.0,12 LAURELES,1613.0,Porción Hash Browns,principal,0,3.0,40500.0,COL
46152.0,6.0,12 LAURELES,2193.0,Brunch Californiano,principal,0,1.0,62900.0,COL
46152.0,6.0,12 LAURELES,3649.0,Cinnabon Clásico,principal,0,1.0,15500.0,COL
46152.0,6.0,12 LAURELES,384.0,"Si, Cubiertos",modifier,1,2.0,0.0,COL
46152.0,6.0,12 LAURELES,5003.0,Porción de Fruta,principal,0,1.0,9900.0,COL
46152.0,6.0,12 LAURELES,5006.0,French Toast,principal,0,1.0,25900.0,COL
46152.0,6.0,12 LAURELES,5008.0,Ham & Cheese Croissant,principal,0,1.0,21500.0,COL
46152.0,6.0,12 LAURELES,5066.0,Brunch Personal,principal,0,2.0,69000.0,COL
46152.0,6.0,12 LAURELES,5359.0,Egg Bacon & Cheese Croissant,principal,0,2.0,53800.0,COL
46152.0,6.0,12 LAURELES,5478.0,Breakfast Chorizo Burrito,principal,0,1.0,24900.0,COL
46152.0,6.0,12 LAURELES,604.0,Jugo de naranja,modifier,0,1.0,2500.0,COL
46152.0,6.0,12 LAURELES,6344.0,Brunch para mamá minibon,principal,1,1.0,52900.0,COL
46152.0,6.0,12 LAURELES,6346.0,Brunch amor de mamá,principal,1,6.0,569400.0,COL
46152.0,6.0,13 CHIA,1090.0,Jugo de Mandarina,principal,0,5.0,54500.0,COL
46152.0,6.0,13 CHIA,3063.0,Mini Blueberry Pancakes,principal,0,1.0,18900.0,COL
46152.0,6.0,13 CHIA,3122.0,"Sí, Cubiertos",modifier,0,5.0,0.0,COL
46152.0,6.0,13 CHIA,384.0,"Si, Cubiertos",modifier,0,1.0,0.0,COL
46152.0,6.0,13 CHIA,384.0,"Sí, Cubiertos",modifier,0,1.0,0.0,COL
46152.0,6.0,13 CHIA,5004.0,Açai Bowl,principal,0,5.0,129500.0,COL
46152.0,6.0,13 CHIA,63.0,Classic Pancakes,principal,0,1.0,30500.0,COL
46152.0,6.0,13 CHIA,69.0,Croissant de mantequilla,principal,0,5.0,54500.0,COL
46152.0,6.0,14 ENVIGADO,1090.0,Jugo de Mandarina,principal,0,3.0,32700.0,COL
46152.0,6.0,14 ENVIGADO,1090.0,Jugo de mandarina,modifier,0,1.0,2500.0,COL
46152.0,6.0,14 ENVIGADO,112.0,Calentado Paisa,principal,0,1.0,21900.0,COL
46152.0,6.0,14 ENVIGADO,1348.0,Breakfast Burrito,principal,0,1.0,19900.0,COL
46152.0,6.0,14 ENVIGADO,20.0,Tomate,modifier,0,1.0,0.0,COL
46152.0,6.0,14 ENVIGADO,2193.0,Brunch Californiano,principal,0,1.0,62900.0,COL
46152.0,6.0,14 ENVIGADO,2194.0,Pancakes con Tocineta,principal,0,1.0,31500.0,COL
46152.0,6.0,14 ENVIGADO,27.0,Maíz,modifier,0,1.0,0.0,COL
46152.0,6.0,14 ENVIGADO,2910.0,Blueberry Pancakes,principal,0,2.0,57000.0,COL
46152.0,6.0,14 ENVIGADO,3122.0,"Sí, Cubiertos",modifier,0,1.0,0.0,COL
46152.0,6.0,14 ENVIGADO,32.0,Almendras Fileteadas,modifier,0,1.0,2900.0,COL
46152.0,6.0,14 ENVIGADO,3445.0,Egg & Bacon Pandewaffle,principal,0,4.0,115600.0,COL
46152.0,6.0,14 ENVIGADO,3445.0,Sándwich Pandewaffle,principal,0,3.0,86700.0,COL
46152.0,6.0,14 ENVIGADO,3535.0,Chocolate Chunks,modifier,0,4.0,0.0,COL
46152.0,6.0,14 ENVIGADO,3536.0,Oreo,modifier,0,1.0,0.0,COL
46152.0,6.0,14 ENVIGADO,3537.0,Red Velvet,modifier,0,1.0,0.0,COL
46152.0,6.0,14 ENVIGADO,3545.0,Galletas x6,principal,0,1.0,49500.0,COL
46152.0,6.0,14 ENVIGADO,3652.0,Bonbites Clásicos,principal,0,1.0,10900.0,COL
46152.0,6.0,14 ENVIGADO,3812.0,Salsa de Frutos Rojos,modifier,0,1.0,1900.0,COL
46152.0,6.0,14 ENVIGADO,384.0,"Si, Cubiertos",modifier,1,2.0,0.0,COL
46152.0,6.0,14 ENVIGADO,384.0,"Si, Cubiertos",modifier,0,1.0,0.0,COL
46152.0,6.0,14 ENVIGADO,384.0,"Sí, Cubiertos",modifier,0,4.0,0.0,COL
46152.0,6.0,14 ENVIGADO,478.0,Mantequilla de Maní,modifier,0,1.0,2900.0,COL
46152.0,6.0,14 ENVIGADO,5006.0,French Toast,principal,0,2.0,51800.0,COL
46152.0,6.0,14 ENVIGADO,5006.0,French Toasts,principal,0,1.0,25900.0,COL
